Trial:	Sub01SeatedPull_game_rotation_vector_t5.txt
Phone/Tablet Model:	HUAWEI BLN-L24
Sensor Information
Name:	AOSP Game Rotation Vector Sensor
Maximum Range:	1.0 
Resolution:	5.9604645E-8 

Generated by SensorData, Version1.5.2
Author: Vipul Lugade
Email: SensorDataHelp@gmail.com
Website: www.matlabgeeks.com

Time	X*sin(θ/2)	Y*sin(θ/2)	Z*sin(θ/2)	cos(θ/2)
1512060670750	0.00782774481922388	-0.18549981713294983	-0.682341456413269	0.7070634961128235
1512060670770	0.008191365748643875	-0.1857731193304062	-0.6818507313728333	0.7074608206748962
1512060670790	0.007353618741035461	-0.18625397980213165	-0.6810995936393738	0.708066999912262
1512060670810	0.007329171989113092	-0.18624643981456757	-0.6810979843139648	0.708070695400238
1512060670830	0.006108589004725218	-0.18565157055854797	-0.681182861328125	0.7081568837165833
1512060670868	0.004900045692920685	-0.18516986072063446	-0.6815048456192017	0.70798259973526
1512060670885	0.004231071099638939	-0.1849198192358017	-0.6817572712898254	0.7078092098236084
1512060670902	0.00336033315397799	-0.1846304088830948	-0.6822686791419983	0.7073965668678284
1512060670956	0.002605635905638337	-0.18439017236232758	-0.682876706123352	0.7068754434585571
1512060671027	0.0022486376110464334	-0.18398427963256836	-0.6833383440971375	0.7065362334251404
1512060671196	0.0021064409520477057	-0.1835699826478958	-0.6838553547859192	0.7061440944671631
1512060671305	0.002121014054864645	-0.1835821568965912	-0.6838563084602356	0.7061399817466736
1512060671317	0.002252933569252491	-0.1831456422805786	-0.6843620538711548	0.7057628631591797
1512060671329	0.002266906900331378	-0.18317070603370667	-0.6843612194061279	0.7057571411132812
1512060671346	0.002996985102072358	-0.18312376737594604	-0.6851699352264404	0.7049815654754639
1512060671370	0.00380584504455328	-0.18367767333984375	-0.6859834790229797	0.7040417790412903
1512060671392	0.004574294667690992	-0.18442624807357788	-0.6865472793579102	0.7032915353775024
1512060671416	0.00529548479244113	-0.18516221642494202	-0.6868699193000793	0.7027778029441833
1512060671449	0.006368659436702728	-0.18642766773700714	-0.6872242093086243	0.7020877003669739
1512060671561	0.007391337770968676	-0.1883210688829422	-0.6872153282165527	0.7015808820724487
1512060671654	0.007945746183395386	-0.19061213731765747	-0.6869085431098938	0.7012564539909363
1512060671686	0.008235964924097061	-0.193609818816185	-0.6865205764770508	0.7008116841316223
1512060671702	0.008233199827373028	-0.19717800617218018	-0.6860601305961609	0.7002675533294678
1512060671718	0.008129888214170933	-0.20138169825077057	-0.6854894161224365	0.6996310353279114
1512060671737	0.007788218557834625	-0.2057245373725891	-0.6848596930503845	0.6989878416061401
1512060671754	0.007437539752572775	-0.2102590948343277	-0.6840757131576538	0.6984098553657532
1512060671770	0.006918689236044884	-0.2149590402841568	-0.6832051873207092	0.6978362798690796
1512060671785	0.006554425694048405	-0.2201440930366516	-0.682148814201355	0.6972565650939941
1512060671806	0.006728858221322298	-0.22609971463680267	-0.6809800863265991	0.6964911222457886
1512060671840	0.0074683791026473045	-0.23222191631793976	-0.6798931956291199	0.6955304145812988
1512060671857	0.009182441979646683	-0.23904499411582947	-0.6787344217300415	0.694329023361206
1512060671889	0.012588421814143658	-0.24706768989562988	-0.6774483919143677	0.6927213668823242
1512060672026	0.018181629478931427	-0.25674495100975037	-0.6758522391319275	0.6906338930130005
1512060672086	0.025964513421058655	-0.2676199972629547	-0.6738891005516052	0.6881706118583679
1512060672111	0.03609487786889076	-0.28077125549316406	-0.6713215708732605	0.6849759221076965
1512060672134	0.04888945817947388	-0.29704466462135315	-0.667747437953949	0.6807993054389954
1512060672150	0.0636708214879036	-0.3144714832305908	-0.6634815335273743	0.6759039163589478
1512060672167	0.08109798282384872	-0.3333778977394104	-0.658183217048645	0.6701322197914124
1512060672186	0.10031350702047348	-0.3535284996032715	-0.6518579125404358	0.6633521914482117
1512060672206	0.11963357776403427	-0.3741878569126129	-0.6449639797210693	0.6555094718933105
1512060672224	0.13934560120105743	-0.394940584897995	-0.6377150416374207	0.6464706063270569
1512060672244	0.15930822491645813	-0.4156443476676941	-0.63035649061203	0.6360121369361877
1512060672272	0.1782676875591278	-0.43557217717170715	-0.6228459477424622	0.6249483823776245
1512060672312	0.19612902402877808	-0.4557006061077118	-0.6144610047340393	0.6134395003318787
1512060672347	0.21101157367229462	-0.47536590695381165	-0.6064707636833191	0.6014105081558228
1512060672398	0.2247566133737564	-0.4957216680049896	-0.5985939502716064	0.5877327919006348
1512060672464	0.2348499745130539	-0.5133696794509888	-0.5924567580223083	0.5747104287147522
1512060672525	0.2421831339597702	-0.5299534797668457	-0.5869863033294678	0.5620887875556946
1512060672538	0.2468760758638382	-0.5457565188407898	-0.5823134183883667	0.5496482849121094
1512060672556	0.2480175495147705	-0.5612801909446716	-0.5785224437713623	0.5373672246932983
1512060672587	0.24544106423854828	-0.5763206481933594	-0.5754138827323914	0.5258440971374512
1512060672610	0.23934949934482574	-0.5912579894065857	-0.5726345777511597	0.5149908661842346
1512060672630	0.2315051257610321	-0.606055736541748	-0.5704325437545776	0.5036948323249817
1512060672654	0.22285521030426025	-0.6208831667900085	-0.5682315826416016	0.4918868839740753
1512060672684	0.21335917711257935	-0.6363595128059387	-0.5651727318763733	0.479691743850708
1512060672715	0.20247776806354523	-0.6518207788467407	-0.5615476965904236	0.4677569568157196
1512060672770	0.1904286891222	-0.6658628582954407	-0.5582238435745239	0.4568914473056793
1512060672828	0.17711299657821655	-0.6782816052436829	-0.555443525314331	0.44726693630218506
1512060672886	0.1634393185377121	-0.6893161535263062	-0.5535133481025696	0.43789711594581604
1512060672938	0.14935074746608734	-0.6986479759216309	-0.5524188280105591	0.4294402003288269
1512060672955	0.1364016979932785	-0.7062897086143494	-0.5517107248306274	0.42209553718566895
1512060672971	0.12537765502929688	-0.7127994298934937	-0.5509294867515564	0.4155408442020416
1512060672987	0.11535672843456268	-0.7188602089881897	-0.5498900413513184	0.40933340787887573
1512060673007	0.10746439546346664	-0.7243686318397522	-0.5486403107643127	0.4034046232700348
1512060673029	0.10264597088098526	-0.7288392782211304	-0.5473856329917908	0.3982791006565094
1512060673048	0.09977622330188751	-0.7325527667999268	-0.5462592840194702	0.3937157392501831
1512060673076	0.09833358973264694	-0.7351908087730408	-0.5455231666564941	0.39016619324684143
1512060673101	0.0973825454711914	-0.7372727394104004	-0.5450525283813477	0.38712194561958313
