Trial:	Sub01SeatedPull_geomagnetic_rotation_vector_t1.txt
Phone/Tablet Model:	HUAWEI BLN-L24
Sensor Information
Name:	huawei geomagnetic Rotation Vector
Maximum Range:	1.0 
Resolution:	5.9604645E-8 

Generated by SensorData, Version1.5.2
Author: Vipul Lugade
Email: SensorDataHelp@gmail.com
Website: www.matlabgeeks.com

Time	X*sin(θ/2)	Y*sin(θ/2)	Z*sin(θ/2)	cos(θ/2)
1512060475777	0.029879000037908554	-0.11059699952602386	-0.9213929772377014	0.37136000394821167
1512060475798	0.030061999335885048	-0.11135900020599365	-0.9221929907798767	0.36912599205970764
1512060475815	0.029774999246001244	-0.1119529977440834	-0.9230790138244629	0.36674898862838745
1512060475829	0.02958899922668934	-0.1130170002579689	-0.9238629937171936	0.3644559979438782
1512060475839	0.029100999236106873	-0.11399199813604355	-0.9246789813041687	0.3621140122413635
1512060475856	0.028883999213576317	-0.11518300324678421	-0.9253969788551331	0.3599129915237427
1512060475871	0.028750000521540642	-0.11634600162506104	-0.9261080026626587	0.3577139973640442
1512060475882	0.028667999431490898	-0.11742600053548813	-0.9268140196800232	0.35553398728370667
1512060475887	0.028553999960422516	-0.11890199780464172	-0.9275180101394653	0.3532080054283142
1512060475911	0.028609000146389008	-0.1206509992480278	-0.9281749725341797	0.3508780002593994
1512060475927	0.02853499911725521	-0.12267100065946579	-0.9287739992141724	0.34859099984169006
1512060475954	0.02824299968779087	-0.1244330033659935	-0.9293950200080872	0.3463279902935028
1512060475960	0.02810399979352951	-0.126460999250412	-0.9299880266189575	0.3440049886703491
1512060475971	0.02821199968457222	-0.1286569982767105	-0.9304990172386169	0.3417930006980896
1512060475983	0.02849300019443035	-0.13074399530887604	-0.9309470057487488	0.3397519886493683
1512060475995	0.02892399951815605	-0.13276800513267517	-0.9314079880714417	0.3376599848270416
1512060476001	0.029047999531030655	-0.1346379965543747	-0.9318090081214905	0.3357979953289032
1512060476011	0.029025999829173088	-0.13692699372768402	-0.9321669936180115	0.333873987197876
1512060476016	0.029092999175190926	-0.1392039954662323	-0.9324529767036438	0.3321239948272705
1512060476028	0.029533999040722847	-0.14188000559806824	-0.9326440095901489	0.33041098713874817
1512060476036	0.030642999336123466	-0.14489300549030304	-0.9326859712600708	0.32888099551200867
1512060476046	0.03157699853181839	-0.14776299893856049	-0.932781994342804	0.327237993478775
1512060476051	0.03235499933362007	-0.15048900246620178	-0.932919979095459	0.3255220055580139
1512060476062	0.03279099985957146	-0.15301500260829926	-0.9330419898033142	0.3239479959011078
1512060476066	0.0327179990708828	-0.15522800385951996	-0.9332600235939026	0.322270005941391
1512060476099	0.03159699961543083	-0.15572400391101837	-0.9338470101356506	0.3204369843006134
1512060476109	0.031210999935865402	-0.15669800341129303	-0.9336419701576233	0.32059699296951294
1512060476120	0.03119499981403351	-0.1572439968585968	-0.9334759712219238	0.32081401348114014
1512060476124	0.03101000003516674	-0.15748299658298492	-0.9333329796791077	0.32113200426101685
1512060476133	0.03129100054502487	-0.1574299931526184	-0.9331730008125305	0.3215939998626709
1512060476138	0.03125	-0.1572050005197525	-0.9330530166625977	0.32205700874328613
1512060476148	0.031989000737667084	-0.15664100646972656	-0.9329850077629089	0.3224569857120514
1512060476154	0.0343329980969429	-0.15596699714660645	-0.9328230023384094	0.32300999760627747
1512060476163	0.03728099912405014	-0.15571199357509613	-0.932449996471405	0.3238829970359802
1512060476169	0.03975600004196167	-0.15556199848651886	-0.9321339726448059	0.3245680034160614
1512060476178	0.0410350002348423	-0.1558070033788681	-0.9318519830703735	0.3251020014286041
1512060476182	0.040828999131917953	-0.15702199935913086	-0.9315739870071411	0.32534000277519226
1512060476193	0.040116000920534134	-0.15817700326442719	-0.9313579797744751	0.3254860043525696
1512060476197	0.039030998945236206	-0.1588909924030304	-0.9312949776649475	0.32545098662376404
1512060476208	0.03719700127840042	-0.1590290069580078	-0.9313939809799194	0.3253139853477478
1512060476216	0.0348690003156662	-0.15830500423908234	-0.9316859841346741	0.3250890076160431
1512060476227	0.0322830006480217	-0.15715499222278595	-0.9321479797363281	0.3245910108089447
1512060476232	0.029337000101804733	-0.15559899806976318	-0.9326729774475098	0.3241100013256073
1512060476242	0.026464000344276428	-0.15386100113391876	-0.9332209825515747	0.32361099123954773
1512060476249	0.024078000336885452	-0.15220899879932404	-0.9336689710617065	0.3232859969139099
1512060476263	0.022022999823093414	-0.15073299407958984	-0.9340289831161499	0.3230839967727661
1512060476273	0.019740000367164612	-0.14972099661827087	-0.934328019618988	0.3228369951248169
1512060476283	0.01716800034046173	-0.1487479954957962	-0.9346849918365479	0.32239899039268494
