Trial:	Sub01BicepCurl_game_rotation_vector_t2.txt
Phone/Tablet Model:	HUAWEI BLN-L24
Sensor Information
Name:	AOSP Game Rotation Vector Sensor
Maximum Range:	1.0 
Resolution:	5.9604645E-8 

Generated by SensorData, Version1.5.2
Author: Vipul Lugade
Email: SensorDataHelp@gmail.com
Website: www.matlabgeeks.com

Time	X*sin(θ/2)	Y*sin(θ/2)	Z*sin(θ/2)	cos(θ/2)
1512060030382	0.1168031096458435	-0.11406267434358597	-0.6978464722633362	0.697393000125885
1512060030403	0.11680092662572861	-0.11406447738409042	-0.6978467702865601	0.6973928809165955
1512060030424	0.11679860204458237	-0.11406762897968292	-0.6978467702865601	0.6973927617073059
1512060030442	0.11614169180393219	-0.11443697661161423	-0.6977090835571289	0.6975796222686768
1512060030462	0.11583870649337769	-0.1151515319943428	-0.6975476741790771	0.6976739168167114
1512060030485	0.11503338813781738	-0.11649113148450851	-0.6975456476211548	0.697586715221405
1512060030504	0.11357219517230988	-0.1182018294930458	-0.6976483464241028	0.697435736656189
1512060030525	0.11193936318159103	-0.11926428973674774	-0.6978716850280762	0.6972953081130981
1512060030545	0.1100841835141182	-0.11992229521274567	-0.6981741786003113	0.6971750259399414
1512060030565	0.10814782977104187	-0.12004121392965317	-0.6984249949455261	0.697206437587738
1512060030583	0.10621611773967743	-0.11973114311695099	-0.698663592338562	0.6973175406455994
1512060030602	0.10455372184515	-0.119156613945961	-0.6989508271217346	0.6973793506622314
1512060030622	0.1027684286236763	-0.11862342804670334	-0.6993966698646545	0.6972886323928833
1512060030643	0.10038600862026215	-0.11788710951805115	-0.7001051306724548	0.697049617767334
1512060030662	0.09793912619352341	-0.11718666553497314	-0.7009475231170654	0.6966691017150879
1512060030682	0.09610824286937714	-0.11661802977323532	-0.701619029045105	0.6963434815406799
1512060030702	0.09428078681230545	-0.11606273055076599	-0.7023398876190186	0.6959592700004578
1512060030722	0.09263866394758224	-0.11543227732181549	-0.7032375931739807	0.6953779458999634
1512060030743	0.09135198593139648	-0.1145571917295456	-0.7041425704956055	0.6947767734527588
1512060030762	0.09110790491104126	-0.11413459479808807	-0.7046151161193848	0.6943991780281067
1512060030782	0.09085620194673538	-0.11333362013101578	-0.7056227326393127	0.6935396194458008
1512060030802	0.09087450802326202	-0.11258517950773239	-0.7066503763198853	0.6926122903823853
1512060030822	0.09128276258707047	-0.11197609454393387	-0.7075099349021912	0.6917793154716492
1512060030842	0.09227470308542252	-0.11113955825567245	-0.7084680795669556	0.6908012628555298
1512060030862	0.09408257901668549	-0.11027980595827103	-0.709362804889679	0.6897761821746826
1512060030882	0.0963936373591423	-0.10932903736829758	-0.7103434205055237	0.6885983943939209
1512060030902	0.09998559951782227	-0.10786900669336319	-0.7110545039176941	0.6875816583633423
1512060030922	0.10404308885335922	-0.10599024593830109	-0.7116844058036804	0.6866196393966675
1512060030942	0.10817885398864746	-0.10371603071689606	-0.7123851776123047	0.6856002807617188
1512060030962	0.1118774488568306	-0.10147348046302795	-0.712982714176178	0.684720516204834
1512060030982	0.11498960852622986	-0.09953571110963821	-0.7135210633277893	0.6839282512664795
1512060031002	0.11729899793863297	-0.09792789816856384	-0.7138974666595459	0.6833750605583191
1512060031022	0.11924256384372711	-0.09622635692358017	-0.7143787145614624	0.6827772259712219
1512060031042	0.12067560106515884	-0.09460774809122086	-0.7149781584739685	0.6821239590644836
1512060031062	0.121738500893116	-0.09338236600160599	-0.7153605222702026	0.6817028522491455
1512060031082	0.12229780852794647	-0.09217161685228348	-0.7157696485519409	0.6813380718231201
1512060031102	0.12206916511058807	-0.09128963947296143	-0.7160312533378601	0.6812228560447693
1512060031122	0.12108534574508667	-0.08969629555940628	-0.7166246771812439	0.6809861063957214
1512060031142	0.11813932657241821	-0.08828333020210266	-0.7173055410385132	0.6809712648391724
1512060031162	0.11407509446144104	-0.08740250021219254	-0.71805340051651	0.680989682674408
1512060031182	0.10863973945379257	-0.08737164735794067	-0.718865692615509	0.681025505065918
1512060031202	0.10328301042318344	-0.08918071538209915	-0.7196316123008728	0.6808155179023743
1512060031222	0.09824517369270325	-0.09030597656965256	-0.7206598520278931	0.6803250312805176
1512060031242	0.09386854618787766	-0.09144935756921768	-0.7217727899551392	0.679610013961792
1512060031262	0.09044230729341507	-0.09289224445819855	-0.722715437412262	0.6788767576217651
1512060031282	0.08782000839710236	-0.09479012340307236	-0.7235137224197388	0.6781079769134521
1512060031302	0.08615311980247498	-0.09752596169710159	-0.7240822315216064	0.6773266196250916
1512060031322	0.08522383123636246	-0.10111098736524582	-0.7244882583618164	0.6764838099479675
1512060031342	0.0842040479183197	-0.10500404238700867	-0.7247781157493591	0.6757075190544128
1512060031362	0.08276361227035522	-0.10947678983211517	-0.7247664332389832	0.6751878261566162
1512060031382	0.08104347437620163	-0.11479959636926651	-0.7244856953620911	0.6748136281967163
1512060031402	0.0789627954363823	-0.12062482535839081	-0.7237765192985535	0.674805223941803
1512060031422	0.07570021599531174	-0.12699054181575775	-0.722773015499115	0.6750867366790771
1512060031442	0.06964727491140366	-0.13307003676891327	-0.7217149138450623	0.6756991744041443
1512060031462	0.06153244525194168	-0.13790754973888397	-0.7208746075630188	0.6764134168624878
1512060031482	0.050218015909194946	-0.14136356115341187	-0.7200092077255249	0.6775553822517395
1512060031502	0.037284284830093384	-0.14474612474441528	-0.7186499834060669	0.6791176199913025
1512060031522	0.022029148414731026	-0.14875537157058716	-0.7168342471122742	0.680834174156189
1512060031542	0.0031162018422037363	-0.15371744334697723	-0.7144848108291626	0.6825486421585083
1512060031562	-0.016423365101218224	-0.15887120366096497	-0.7117109894752502	0.6840742826461792
1512060031582	-0.03966780751943588	-0.16468429565429688	-0.7076776623725891	0.6859285235404968
1512060031602	-0.05953140929341316	-0.17000509798526764	-0.7034693956375122	0.6875210404396057
1512060031622	-0.08285810053348541	-0.1760106384754181	-0.6987416744232178	0.6884148716926575
1512060031643	-0.10676462948322296	-0.18171505630016327	-0.6932497620582581	0.6891921758651733
1512060031662	-0.12801268696784973	-0.18661966919898987	-0.6869969964027405	0.690522313117981
1512060031682	-0.14690165221691132	-0.1904408186674118	-0.6799851655960083	0.6926560401916504
1512060031702	-0.16373640298843384	-0.19422149658203125	-0.6724199056625366	0.6952122449874878
1512060031722	-0.17945481836795807	-0.19844494760036469	-0.6646871566772461	0.6975719928741455
1512060031742	-0.1959211528301239	-0.20295406877994537	-0.6565976738929749	0.6995028257369995
1512060031762	-0.21096408367156982	-0.20761938393115997	-0.6481794118881226	0.7016065716743469
1512060031782	-0.2237391620874405	-0.2119215428829193	-0.6394937634468079	0.7043279409408569
