Trial:	Sub01BicepCurl_gravity_t5.txt
Phone/Tablet Model:	HUAWEI BLN-L24
Sensor Information
Name:	huawei gravity
Maximum Range:	9.80665m/s²
Resolution:	0.15328126m/s²

Generated by SensorData, Version1.5.2
Author: Vipul Lugade
Email: SensorDataHelp@gmail.com
Website: www.matlabgeeks.com

Time	X	Y	Z
1512060163278	1.2805999517440796	4.238199710845947	8.750299453735352
1512060163289	1.2720999717712402	4.1956000328063965	8.77199935913086
1512060163297	1.2588999271392822	4.1514997482299805	8.794899940490723
1512060163309	1.2395999431610107	4.10699987411499	8.818399429321289
1512060163317	1.2089999914169312	4.058199882507324	8.845199584960938
1512060163330	1.17330002784729	4.012399673461914	8.87090015411377
1512060163337	1.1294000148773193	3.9619998931884766	8.899199485778809
1512060163351	1.0839999914169312	3.9032998085021973	8.930699348449707
1512060163358	1.0275999307632446	3.8376998901367188	8.965799331665039
1512060163372	0.9747999906539917	3.7645998001098633	9.002599716186523
1512060163377	0.9286999702453613	3.6995999813079834	9.034299850463867
1512060163391	0.8858000040054321	3.632499933242798	9.065799713134766
1512060163397	0.8335999846458435	3.565699815750122	9.097299575805664
1512060163411	0.7745999693870544	3.4933998584747314	9.130499839782715
1512060163417	0.6969000101089478	3.421799898147583	9.163800239562988
1512060163430	0.6126999855041504	3.3351998329162598	9.201600074768066
1512060163437	0.5138999819755554	3.248499870300293	9.23859977722168
1512060163450	0.40799999237060547	3.1689000129699707	9.271499633789062
1512060163457	0.30699998140335083	3.0859999656677246	9.303299903869629
1512060163471	0.21459999680519104	3.0037999153137207	9.3326997756958
1512060163477	0.12770000100135803	2.93179988861084	9.357199668884277
1512060163491	-0.035099998116493225	2.9022998809814453	9.367199897766113
1512060163498	-0.35830000042915344	2.9522998332977295	9.344799995422363
1512060163533	-0.7559999823570251	3.0190999507904053	9.299599647521973
1512060163537	-1.0394999980926514	3.024600028991699	9.270400047302246
1512060163546	-1.149899959564209	3.01639986038208	9.260000228881836
1512060163550	-1.1577999591827393	2.974599838256836	9.272600173950195
1512060163559	-1.1309000253677368	2.918799877166748	9.293600082397461
1512060163564	-1.1043999195098877	2.8558998107910156	9.316299438476562
1512060163573	-1.0799999237060547	2.7901999950408936	9.33899974822998
1512060163577	-1.0575000047683716	2.7137999534606934	9.364099502563477
1512060163590	-1.0424000024795532	2.631999969482422	9.389100074768066
1512060163597	-1.073099970817566	2.592099905014038	9.396699905395508
1512060163610	-1.1139999628067017	2.572399854660034	9.39739990234375
1512060163617	-1.1453999280929565	2.5604000091552734	9.396900177001953
1512060163631	-1.1588000059127808	2.5404999256134033	9.400599479675293
1512060163637	-1.174399971961975	2.5112998485565186	9.406599998474121
1512060163650	-1.2024999856948853	2.4831998348236084	9.410499572753906
1512060163657	-1.2214999198913574	2.4619998931884766	9.413599967956543
1512060163670	-1.2275999784469604	2.442699909210205	9.417799949645996
1512060163677	-1.215399980545044	2.4136998653411865	9.426899909973145
1512060163690	-1.1984999179840088	2.373800039291382	9.439199447631836
1512060163697	-1.1928999423980713	2.311499834060669	9.455299377441406
1512060163710	-1.2002999782562256	2.251199960708618	9.468899726867676
1512060163718	-1.2059999704360962	2.19350004196167	9.48169994354248
1512060163733	-1.2060999870300293	2.1335999965667725	9.495399475097656
1512060163738	-1.1586999893188477	2.033400058746338	9.523200035095215
1512060163750	-1.0006999969482422	1.8711999654769897	9.574299812316895
1512060163757	-0.7827000021934509	1.6863999366760254	9.62869930267334
1512060163770	-0.6283000111579895	1.5400999784469604	9.664499282836914
1512060163777	-0.5961999893188477	1.4610999822616577	9.678799629211426
1512060163790	-0.6744999885559082	1.406999945640564	9.681699752807617
1512060163797	-0.7473999857902527	1.3603999614715576	9.682999610900879
1512060163810	-0.7498999834060669	1.3284000158309937	9.687199592590332
1512060163817	-0.6888999938964844	1.3092999458312988	9.694299697875977
1512060163830	-0.6029999852180481	1.30649995803833	9.700499534606934
1512060163837	-0.5253999829292297	1.3216999769210815	9.702899932861328
1512060163851	-0.44269999861717224	1.3284000158309937	9.706099510192871
1512060163857	-0.3734000027179718	1.3324999809265137	9.708499908447266
1512060163870	-0.305899977684021	1.320599913597107	9.712499618530273
1512060163877	-0.25619998574256897	1.3102999925613403	9.715299606323242
1512060163889	-0.22349999845027924	1.3460999727249146	9.711199760437012
1512060163897	-0.18930000066757202	1.392799973487854	9.705299377441406
1512060163910	-0.156700000166893	1.4306999444961548	9.700399398803711
1512060163917	-0.09999999403953552	1.4175999164581299	9.703100204467773
1512060163930	-0.023099999874830246	1.3711999654769897	9.710199356079102
1512060163937	0.06969999521970749	1.3149999380111694	9.71780014038086
1512060163951	0.18490000069141388	1.2813999652862549	9.720799446105957
1512060163957	0.31119999289512634	1.2497999668121338	9.721599578857422
1512060163972	0.4350999891757965	1.2071999311447144	9.722299575805664
1512060163977	0.5769999623298645	1.1492999792099	9.72189998626709
1512060163990	0.7443000078201294	1.0901999473571777	9.717299461364746
1512060163997	0.9089999794960022	1.020900011062622	9.710899353027344
1512060164009	1.0512999296188354	0.9648999571800232	9.702199935913086
1512060164017	1.1592999696731567	0.9391999840736389	9.692399978637695
1512060164031	1.2448999881744385	0.9257999658584595	9.683099746704102
1512060164037	1.355299949645996	0.918999969959259	9.668899536132812
1512060164050	1.4682999849319458	0.9704999923706055	9.647299766540527
1512060164057	1.5394999980926514	1.0464999675750732	9.628299713134766
1512060164071	1.5662000179290771	1.1539000272750854	9.611700057983398
1512060164077	1.573799967765808	1.288100004196167	9.593400001525879
1512060164090	1.5896999835968018	1.433899998664856	9.570099830627441
1512060164097	1.636199951171875	1.561900019645691	9.542099952697754
1512060164110	1.7067999839782715	1.655900001525879	9.513899803161621
1512060164117	1.7775999307632446	1.7318999767303467	9.48740005493164
1512060164130	1.8519999980926514	1.7879999876022339	9.462699890136719
1512060164138	1.9556999206542969	1.7803999185562134	9.44320011138916
1512060164150	2.069999933242798	1.746999979019165	9.42509937286377
1512060164159	2.1857998371124268	1.7015999555587769	9.40719985961914
1512060164171	2.2832000255584717	1.7059999704360962	9.383299827575684
1512060164177	2.3480000495910645	1.7634999752044678	9.356599807739258
1512060164190	2.4186999797821045	1.854699969291687	9.320899963378906
1512060164197	2.499300003051758	1.9605998992919922	9.277899742126465
1512060164210	2.5961999893188477	2.078399896621704	9.225500106811523
1512060164217	2.708699941635132	2.2296998500823975	9.157499313354492
1512060164231	2.823499917984009	2.4049999713897705	9.078100204467773
1512060164237	2.947700023651123	2.5800998210906982	8.99020004272461
1512060164250	3.099799871444702	2.757200002670288	8.885799407958984
1512060164257	3.264699935913086	2.9208998680114746	8.773799896240234
1512060164270	3.4131999015808105	3.0555999279022217	8.67080020904541
1512060164277	3.5481998920440674	3.165299892425537	8.576700210571289
1512060164290	3.659600019454956	3.2537999153137207	8.496399879455566
1512060164297	3.6947999000549316	3.2607998847961426	8.478499412536621
1512060164310	3.7095999717712402	3.2500998973846436	8.476099967956543
1512060164317	3.7179999351501465	3.2193000316619873	8.484199523925781
1512060164330	3.731299877166748	3.1547999382019043	8.5024995803833
1512060164337	3.7688000202178955	3.0604000091552734	8.520500183105469
1512060164349	3.833699941635132	2.9480998516082764	8.53119945526123
1512060164357	3.9193999767303467	2.849599838256836	8.525699615478516
1512060164370	4.015699863433838	2.776899814605713	8.504799842834473
1512060164377	4.120899677276611	2.729300022125244	8.469799995422363
1512060164392	4.231499671936035	2.6977999210357666	8.425199508666992
1512060164397	4.342799663543701	2.680299997329712	8.374099731445312
1512060164411	4.449899673461914	2.6928999423980713	8.313599586486816
1512060164417	4.546099662780762	2.7246999740600586	8.250999450683594
1512060164432	4.6539998054504395	2.75819993019104	8.179299354553223
1512060164437	4.765199661254883	2.7553999423980713	8.116000175476074
1512060164450	4.880899906158447	2.7054998874664307	8.063799858093262
1512060164457	4.988100051879883	2.626999855041504	8.024099349975586
1512060164470	5.072000026702881	2.526099920272827	8.003899574279785
1512060164477	5.125999927520752	2.4206998348236084	8.002099990844727
1512060164490	5.163899898529053	2.325399875640869	8.005999565124512
1512060164497	5.216399669647217	2.2544000148773193	7.992300033569336
1512060164510	5.292299747467041	2.211199998855591	7.9542999267578125
1512060164517	5.4096999168396	2.1754000186920166	7.884899616241455
1512060164530	5.567399978637695	2.1438000202178955	7.78309965133667
