Trial:	Sub01BicepCurl_game_rotation_vector_t3.txt
Phone/Tablet Model:	HUAWEI BLN-L24
Sensor Information
Name:	AOSP Game Rotation Vector Sensor
Maximum Range:	1.0 
Resolution:	5.9604645E-8 

Generated by SensorData, Version1.5.2
Author: Vipul Lugade
Email: SensorDataHelp@gmail.com
Website: www.matlabgeeks.com

Time	X*sin(θ/2)	Y*sin(θ/2)	Z*sin(θ/2)	cos(θ/2)
1512060074665	0.058115988969802856	-0.19623419642448425	-0.6793321967124939	0.7047145366668701
1512060074685	0.05649815872311592	-0.19386480748653412	-0.6799296140670776	0.7049257159233093
1512060074705	0.054013874381780624	-0.19087493419647217	-0.6805194020271301	0.7053670287132263
1512060074725	0.050603728741407394	-0.18734599649906158	-0.6810803413391113	0.7060242891311646
1512060074745	0.04700491204857826	-0.18301787972450256	-0.681721568107605	0.7067890167236328
1512060074765	0.04395220801234245	-0.177041694521904	-0.6823922395706177	0.7078596353530884
1512060074785	0.04160888493061066	-0.16973401606082916	-0.6831127405166626	0.7090952396392822
1512060074805	0.03926748409867287	-0.16138191521167755	-0.6839424967765808	0.7103778123855591
1512060074825	0.036904193460941315	-0.15245072543621063	-0.6848137974739075	0.7116367816925049
1512060074845	0.0347416065633297	-0.14397571980953217	-0.685686469078064	0.7126697301864624
1512060074865	0.03287883102893829	-0.13619475066661835	-0.6865214109420776	0.7134833335876465
1512060074885	0.03137538954615593	-0.12892784178256989	-0.6873244643211365	0.7141276597976685
1512060074910	0.030216148123145103	-0.12196230888366699	-0.6879931092262268	0.7147571444511414
1512060074925	0.02949581854045391	-0.11505123972892761	-0.688640832901001	0.7153090834617615
1512060074945	0.029316145926713943	-0.10813890397548676	-0.6892688870429993	0.715789794921875
1512060074965	0.02950897626578808	-0.10128705203533173	-0.6899490356445312	0.7161288857460022
1512060074984	0.029984915629029274	-0.0950513556599617	-0.6906086802482605	0.7163280248641968
1512060075005	0.03057449497282505	-0.09012904018163681	-0.6911501884460449	0.716417133808136
1512060075025	0.03119191899895668	-0.0869518294930458	-0.6915578246116638	0.7163897752761841
1512060075045	0.03182321786880493	-0.08482792228460312	-0.6918994188308716	0.716286838054657
1512060075065	0.03249206766486168	-0.08462703973054886	-0.6919666528701782	0.7162155508995056
1512060075085	0.033961620181798935	-0.08620993047952652	-0.6918652653694153	0.7160565853118896
1512060075105	0.034888170659542084	-0.0891452506184578	-0.6913521885871887	0.7161481380462646
1512060075125	0.03532348945736885	-0.09281989932060242	-0.6905576586723328	0.716426432132721
1512060075145	0.035558465868234634	-0.09662622213363647	-0.6893381476402283	0.7170856595039368
1512060075165	0.03509366512298584	-0.1000901460647583	-0.6881237626075745	0.7177995443344116
1512060075185	0.03420008718967438	-0.1042436882853508	-0.6867591142654419	0.7185580134391785
1512060075205	0.03274441882967949	-0.10927504301071167	-0.6852216720581055	0.7193455696105957
1512060075225	0.03140643239021301	-0.11455529183149338	-0.6835282444953918	0.7201943397521973
1512060075245	0.030435560271143913	-0.12019415944814682	-0.6817319393157959	0.7210192084312439
1512060075265	0.02977358177304268	-0.1263345181941986	-0.6798765063285828	0.7217487096786499
1512060075285	0.02959025651216507	-0.1326655149459839	-0.6780366897583008	0.7223507165908813
1512060075305	0.029993709176778793	-0.139573872089386	-0.6759899258613586	0.7229503393173218
1512060075325	0.03134447708725929	-0.14678983390331268	-0.6739110350608826	0.723404586315155
1512060075345	0.0335051566362381	-0.15453653037548065	-0.6718927621841431	0.7235716581344604
1512060075365	0.03618890047073364	-0.16273018717765808	-0.6698386073112488	0.7235506176948547
1512060075385	0.03955937549471855	-0.1713446080684662	-0.6677622199058533	0.7233047485351562
1512060075405	0.04339034855365753	-0.18056155741214752	-0.6654624342918396	0.7229623794555664
1512060075424	0.047167662531137466	-0.1900450438261032	-0.662977933883667	0.7225775718688965
1512060075445	0.050583574920892715	-0.19864194095134735	-0.6602901816368103	0.7224954962730408
1512060075465	0.052549365907907486	-0.20634624361991882	-0.6574051976203918	0.7228266596794128
1512060075485	0.04964461922645569	-0.21532602608203888	-0.6543585658073425	0.7231770157814026
1512060075505	0.040181439369916916	-0.22453345358371735	-0.651426374912262	0.7236117124557495
1512060075525	0.028882475569844246	-0.23251225054264069	-0.6490709781646729	0.7237476706504822
1512060075545	0.014155399985611439	-0.23928475379943848	-0.6462204456329346	0.7245284914970398
1512060075565	-0.003395024687051773	-0.24355189502239227	-0.6427720189094543	0.7263023257255554
1512060075585	-0.022181140258908272	-0.24645812809467316	-0.6390649676322937	0.7282599210739136
1512060075605	-0.042716074734926224	-0.249369814991951	-0.634931206703186	0.7299674153327942
1512060075625	-0.06216414272785187	-0.2524277865886688	-0.6299660205841064	0.7318188548088074
1512060075644	-0.081598199903965	-0.25659483671188354	-0.6239291429519653	0.7336302399635315
1512060075665	-0.10137566179037094	-0.2622312605381012	-0.6167787313461304	0.735215425491333
1512060075685	-0.1210121437907219	-0.26907339692115784	-0.6092517375946045	0.7360488772392273
1512060075705	-0.1409415453672409	-0.27803510427474976	-0.6012434363365173	0.7357569932937622
1512060075725	-0.15913799405097961	-0.28739306330680847	-0.5926804542541504	0.7353981137275696
1512060075745	-0.17380784451961517	-0.2951590418815613	-0.5844475030899048	0.7355902791023254
1512060075765	-0.18689070641994476	-0.30327534675598145	-0.5761623382568359	0.7356173396110535
1512060075785	-0.2013200968503952	-0.3139767646789551	-0.5675390362739563	0.7340219616889954
1512060075805	-0.21601368486881256	-0.3261832594871521	-0.5587475299835205	0.7312617897987366
1512060075825	-0.22880059480667114	-0.3380011022090912	-0.5498899817466736	0.7287157773971558
1512060075845	-0.23966971039772034	-0.3493209779262543	-0.5409928560256958	0.7265398502349854
1512060075864	-0.24910250306129456	-0.35994553565979004	-0.5323370695114136	0.7245718836784363
1512060075885	-0.25748419761657715	-0.37056267261505127	-0.5236811637878418	0.7225947976112366
1512060075905	-0.26424339413642883	-0.38041332364082336	-0.5151960849761963	0.7211339473724365
1512060075925	-0.2695291042327881	-0.3884119987487793	-0.5070223808288574	0.7207069993019104
1512060075945	-0.2744824290275574	-0.3953278660774231	-0.49883198738098145	0.7207925915718079
1512060075965	-0.27875402569770813	-0.4007999300956726	-0.49113571643829346	0.721416175365448
1512060075985	-0.2829844653606415	-0.40593457221984863	-0.483675479888916	0.72193843126297
1512060076005	-0.28751516342163086	-0.41122037172317505	-0.47633233666419983	0.722038984298706
1512060076025	-0.2920735478401184	-0.41634753346443176	-0.46918797492980957	0.7219489216804504
1512060076045	-0.296699583530426	-0.4213336408138275	-0.46229538321495056	0.7216165065765381
1512060076065	-0.3018340766429901	-0.42629769444465637	-0.45559024810791016	0.7208357453346252
1512060076084	-0.306814044713974	-0.43060246109962463	-0.4491833448410034	0.7201951742172241
1512060076105	-0.3116569221019745	-0.43405306339263916	-0.44284695386886597	0.7199683785438538
1512060076125	-0.3165692389011383	-0.4366995692253113	-0.4367217421531677	0.7199663519859314
1512060076145	-0.3215690553188324	-0.43940454721450806	-0.4306361675262451	0.7197705507278442
1512060076166	-0.3262052536010742	-0.44205015897750854	-0.42485520243644714	0.7194997072219849
1512060076185	-0.3305950164794922	-0.44482821226119995	-0.41924935579299927	0.7190722823143005
1512060076205	-0.3346637189388275	-0.4480956792831421	-0.41399434208869934	0.7182055115699768
1512060076225	-0.33858177065849304	-0.45167070627212524	-0.4088260531425476	0.7170894742012024
1512060076245	-0.3421768546104431	-0.4552713930606842	-0.40392622351646423	0.7158817648887634
1512060076265	-0.34544268250465393	-0.45926588773727417	-0.3992481231689453	0.7143844962120056
1512060076285	-0.34848201274871826	-0.4640714228153229	-0.3947385847568512	0.7123057842254639
1512060076304	-0.3510623574256897	-0.46843451261520386	-0.3906373679637909	0.7104412317276001
1512060076325	-0.3537653684616089	-0.47276821732521057	-0.386699914932251	0.7083808779716492
1512060076345	-0.3567447066307068	-0.47761255502700806	-0.3831046521663666	0.7055851817131042
1512060076365	-0.36031514406204224	-0.4837854206562042	-0.3798256814479828	0.7013252973556519
1512060076385	-0.36401164531707764	-0.48895204067230225	-0.3767295777797699	0.6974928975105286
1512060076405	-0.36752980947494507	-0.4938714802265167	-0.3738875091075897	0.6937010288238525
1512060076425	-0.37052667140960693	-0.49838900566101074	-0.3715018033981323	0.6901484131813049
1512060076445	-0.3730512857437134	-0.5023918151855469	-0.3695090711116791	0.6869485378265381
1512060076465	-0.3756575286388397	-0.5056356191635132	-0.3678416311740875	0.6840370893478394
1512060076486	-0.37926310300827026	-0.5085886120796204	-0.36631420254707336	0.6806696057319641
1512060076505	-0.38325583934783936	-0.5112287402153015	-0.3653453290462494	0.6769660115242004
1512060076525	-0.38716956973075867	-0.5136086940765381	-0.3647879660129547	0.673227846622467
1512060076545	-0.3908687233924866	-0.5155200958251953	-0.36462676525115967	0.6697074174880981
1512060076565	-0.3946632444858551	-0.5168125629425049	-0.3647705018520355	0.6663994789123535
1512060076585	-0.3986422121524811	-0.5177531242370605	-0.3649121820926666	0.6632158756256104
1512060076605	-0.4024944603443146	-0.5183617472648621	-0.36513441801071167	0.6602849364280701
1512060076625	-0.40620604157447815	-0.5185021758079529	-0.3657322824001312	0.657565176486969
1512060076645	-0.4095659852027893	-0.5182622075080872	-0.36654096841812134	0.6552157998085022
1512060076665	-0.41235822439193726	-0.5179241299629211	-0.36717310547828674	0.6533753275871277
1512060076685	-0.41492804884910583	-0.5175387263298035	-0.36753636598587036	0.651847779750824
1512060076705	-0.4172198474407196	-0.5169900059700012	-0.3677944242954254	0.6506736874580383
1512060076725	-0.4186832010746002	-0.516822874546051	-0.3678743839263916	0.6498206257820129
1512060076745	-0.4195179343223572	-0.516998827457428	-0.367790162563324	0.6491897106170654
1512060076765	-0.42005816102027893	-0.5172945261001587	-0.36778244376182556	0.6486091017723083
1512060076785	-0.42045339941978455	-0.5174534916877747	-0.36762648820877075	0.6483145356178284
1512060076806	-0.42059507966041565	-0.517816424369812	-0.36726751923561096	0.6481361389160156
1512060076825	-0.4206480383872986	-0.5182604193687439	-0.3667449355125427	0.6480428576469421
1512060076846	-0.4204697608947754	-0.5182580947875977	-0.3669061064720154	0.6480692028999329
1512060076865	-0.4199921488761902	-0.5188607573509216	-0.36607685685157776	0.6483656167984009
1512060076885	-0.41977763175964355	-0.5194937586784363	-0.3657107353210449	0.6482041478157043
1512060076905	-0.4197404384613037	-0.5198512077331543	-0.36583009362220764	0.6478742957115173
1512060076925	-0.41966480016708374	-0.5196714997291565	-0.36628302931785583	0.6478115320205688
1512060076945	-0.4194726049900055	-0.5194129347801208	-0.36659690737724304	0.6479659080505371
1512060076965	-0.41952934861183167	-0.5190802216529846	-0.3671221435070038	0.6478983759880066
1512060076984	-0.4195556640625	-0.5180554389953613	-0.3681030571460724	0.6481449007987976
1512060077005	-0.4183664321899414	-0.5166612863540649	-0.3691001236438751	0.6494581699371338
1512060077025	-0.417031466960907	-0.5152022838592529	-0.36987021565437317	0.6510356068611145
1512060077045	-0.4160170555114746	-0.513870358467102	-0.3706754446029663	0.6522781252861023
1512060077065	-0.4151816964149475	-0.5126834511756897	-0.37139979004859924	0.6533315181732178
1512060077084	-0.41405218839645386	-0.5113622546195984	-0.3721928894519806	0.6546311974525452
1512060077105	-0.41273194551467896	-0.5098985433578491	-0.3731222152709961	0.6560760140419006
1512060077125	-0.4112682044506073	-0.5085459351539612	-0.3738655149936676	0.6576199531555176
1512060077145	-0.4095851182937622	-0.5070911645889282	-0.3744033873081207	0.6594852805137634
1512060077165	-0.4076501727104187	-0.505627453327179	-0.3748885989189148	0.6615290641784668
1512060077185	-0.4055051803588867	-0.5043046474456787	-0.3754085898399353	0.6635591387748718
1512060077204	-0.40326133370399475	-0.5038534998893738	-0.3760325014591217	0.664914608001709
1512060077225	-0.40124577283859253	-0.5035780668258667	-0.37639448046684265	0.6661368012428284
1512060077245	-0.39995694160461426	-0.5039233565330505	-0.3764520287513733	0.6666179895401001
1512060077265	-0.39895525574684143	-0.5045045614242554	-0.376589834690094	0.6667008399963379
1512060077285	-0.3983061611652374	-0.505037784576416	-0.3764728009700775	0.6667513847351074
1512060077305	-0.39727747440338135	-0.5053576827049255	-0.37657779455184937	0.667063295841217
1512060077325	-0.39516764879226685	-0.5057017803192139	-0.3769085109233856	0.6678683757781982
1512060077345	-0.39321285486221313	-0.5057071447372437	-0.3774629235267639	0.6687044501304626
1512060077365	-0.3916563391685486	-0.5054527521133423	-0.3780921697616577	0.6694543361663818
1512060077385	-0.3902616798877716	-0.5050712823867798	-0.3784053325653076	0.6703792214393616
1512060077405	-0.38804006576538086	-0.5047462582588196	-0.3787437677383423	0.6717211604118347
1512060077425	-0.3849177658557892	-0.5046232342720032	-0.3792057931423187	0.6733473539352417
1512060077445	-0.38073840737342834	-0.5047886371612549	-0.37982112169265747	0.6752500534057617
1512060077465	-0.3754933476448059	-0.5049232244491577	-0.38054654002189636	0.6776736974716187
1512060077485	-0.3694031536579132	-0.5046798586845398	-0.3815147280693054	0.6806512475013733
1512060077505	-0.362404465675354	-0.5038005113601685	-0.3829527497291565	0.6842479705810547
1512060077525	-0.3542432487010956	-0.5020447969436646	-0.38485926389694214	0.6887279152870178
1512060077545	-0.34503796696662903	-0.4994260370731354	-0.3872721791267395	0.693932831287384
1512060077565	-0.3355286121368408	-0.49590209126472473	-0.3902082145214081	0.6994563937187195
1512060077585	-0.3260628283023834	-0.4914989471435547	-0.3936308026313782	0.7051004767417908
1512060077605	-0.3168812096118927	-0.48655465245246887	-0.39774277806282043	0.7103883028030396
1512060077625	-0.3081987500190735	-0.4813441038131714	-0.4025295674800873	0.7150464057922363
1512060077645	-0.30026721954345703	-0.47625407576560974	-0.4079902172088623	0.7187249660491943
1512060077665	-0.293209433555603	-0.4714197814464569	-0.41415461897850037	0.7212957739830017
1512060077685	-0.28720521926879883	-0.46661651134490967	-0.4209063947200775	0.7229247093200684
1512060077706	-0.28193503618240356	-0.4614279866218567	-0.42837464809417725	0.7239421010017395
1512060077725	-0.27746012806892395	-0.455797404050827	-0.43652474880218506	0.7243692874908447
1512060077745	-0.27397164702415466	-0.45001357793807983	-0.44535842537879944	0.7239358425140381
1512060077765	-0.2713318467140198	-0.4442419111728668	-0.45480385422706604	0.7226213812828064
1512060077785	-0.2692541778087616	-0.43852078914642334	-0.4648829996585846	0.720475971698761
1512060077805	-0.26721063256263733	-0.4328539967536926	-0.4756397008895874	0.7176369428634644
1512060077825	-0.2642992436885834	-0.4271736145019531	-0.487354576587677	0.7142507433891296
