Trial:	Sub01BicepCurl_geomagnetic_rotation_vector_t4.txt
Phone/Tablet Model:	HUAWEI BLN-L24
Sensor Information
Name:	huawei geomagnetic Rotation Vector
Maximum Range:	1.0 
Resolution:	5.9604645E-8 

Generated by SensorData, Version1.5.2
Author: Vipul Lugade
Email: SensorDataHelp@gmail.com
Website: www.matlabgeeks.com

Time	X*sin(θ/2)	Y*sin(θ/2)	Z*sin(θ/2)	cos(θ/2)
1512060121347	-0.04961000010371208	-0.19222399592399597	-0.9442269802093506	0.262721985578537
1512060121359	-0.05071600154042244	-0.19357599318027496	-0.9437469840049744	0.2632420063018799
1512060121367	-0.051739998161792755	-0.19499599933624268	-0.9432330131530762	0.26383501291275024
1512060121382	-0.05220400169491768	-0.19637399911880493	-0.9427390098571777	0.26448699831962585
1512060121393	-0.05277999863028526	-0.19742999970912933	-0.9423069953918457	0.2651279866695404
1512060121417	-0.05322600156068802	-0.19839200377464294	-0.9418749809265137	0.2658520042896271
1512060121422	-0.05375000089406967	-0.19954800605773926	-0.9413949847221375	0.26658201217651367
1512060121436	-0.054492998868227005	-0.20117700099945068	-0.9408419728279114	0.2671569883823395
1512060121448	-0.05491900071501732	-0.2028219997882843	-0.9403169751167297	0.2676750123500824
1512060121458	-0.05581099912524223	-0.20446600019931793	-0.939765989780426	0.26817500591278076
1512060121462	-0.05651799961924553	-0.2063940018415451	-0.9391559958457947	0.2686850130558014
1512060121473	-0.05721399933099747	-0.20876100659370422	-0.938444972038269	0.26919400691986084
1512060121478	-0.05780800059437752	-0.2111310064792633	-0.9377020001411438	0.26980701088905334
1512060121488	-0.05814399942755699	-0.2134999930858612	-0.9369519948959351	0.27047500014305115
1512060121492	-0.058504000306129456	-0.21553100645542145	-0.9362549781799316	0.27119898796081543
1512060121539	-0.05902300029993057	-0.21675600111484528	-0.9356979727745056	0.2720299959182739
1512060121547	-0.05980899930000305	-0.21748100221157074	-0.935230016708374	0.2728869915008545
1512060121555	-0.06025699898600578	-0.21819600462913513	-0.9347479939460754	0.27386999130249023
1512060121560	-0.06093800067901611	-0.21913300454616547	-0.9341750144958496	0.2749220132827759
1512060121568	-0.06271299719810486	-0.2210099995136261	-0.9333739876747131	0.27573999762535095
1512060121573	-0.06567399948835373	-0.22336000204086304	-0.9324359893798828	0.27632999420166016
1512060121582	-0.06947299838066101	-0.22513699531555176	-0.9315969944000244	0.27678900957107544
