Trial:	Sub01SeatedPull_game_rotation_vector_t1.txt
Phone/Tablet Model:	HUAWEI BLN-L24
Sensor Information
Name:	AOSP Game Rotation Vector Sensor
Maximum Range:	1.0 
Resolution:	5.9604645E-8 

Generated by SensorData, Version1.5.2
Author: Vipul Lugade
Email: SensorDataHelp@gmail.com
Website: www.matlabgeeks.com

Time	X*sin(θ/2)	Y*sin(θ/2)	Z*sin(θ/2)	cos(θ/2)
1512060475851	0.07710748165845871	-0.11028794199228287	-0.6984530091285706	0.7028900384902954
1512060475879	0.07435829937458038	-0.11008952558040619	-0.6996351480484009	0.7020411491394043
1512060475905	0.07222633808851242	-0.1101112812757492	-0.7006027698516846	0.701295018196106
1512060475939	0.07061393558979034	-0.11016274988651276	-0.7013789415359497	0.7006750106811523
1512060475967	0.06949358433485031	-0.11040224134922028	-0.7019105553627014	0.7002168297767639
1512060475992	0.06894436478614807	-0.11090924590826035	-0.7020155191421509	0.7000858187675476
1512060476008	0.06899478286504745	-0.11093469709157944	-0.7020142674446106	0.700078010559082
1512060476023	0.06944812834262848	-0.11219446361064911	-0.70166015625	0.7001875042915344
1512060476042	0.07037340104579926	-0.11382118612527847	-0.7012041211128235	0.7002894282341003
1512060476058	0.07123010605573654	-0.11508665978908539	-0.7008524537086487	0.7003479599952698
1512060476073	0.07223053276538849	-0.11617502570152283	-0.7003617286682129	0.7005566954612732
1512060476116	0.07362836599349976	-0.11764936149120331	-0.6995596289634705	0.7009664177894592
1512060476130	0.07502369582653046	-0.1190086156129837	-0.6986731886863708	0.7014728784561157
1512060476145	0.07633280754089355	-0.12011773139238358	-0.6977090239524841	0.70210200548172
1512060476160	0.07726308703422546	-0.12101199477910995	-0.6969603300094604	0.7025901079177856
1512060476175	0.0786481574177742	-0.12169474363327026	-0.6961053609848022	0.7031658887863159
1512060476189	0.07949874550104141	-0.12204108387231827	-0.6955752968788147	0.7035346031188965
1512060476204	0.08064588159322739	-0.12239722907543182	-0.6950464248657227	0.7038648128509521
1512060476223	0.08182817697525024	-0.12284405529499054	-0.6943930387496948	0.70429527759552
1512060476239	0.08234573900699615	-0.12357645481824875	-0.6936343908309937	0.7048542499542236
1512060476256	0.08220823854207993	-0.1236366480588913	-0.693621814250946	0.7048720121383667
1512060476279	0.08032317459583282	-0.12370584160089493	-0.6935116052627563	0.70518559217453
1512060476301	0.07790104299783707	-0.12405654042959213	-0.6939030289649963	0.705010712146759
1512060476320	0.07495954632759094	-0.12450271844863892	-0.6944524645805359	0.7047098278999329
1512060476335	0.07226604223251343	-0.12492535263299942	-0.694995105266571	0.7043813467025757
1512060476351	0.07028515636920929	-0.12589377164840698	-0.6953486800193787	0.7040603160858154
1512060476365	0.06877351552248001	-0.12789097428321838	-0.6955550909042358	0.7036457657814026
1512060476380	0.06721962243318558	-0.13106144964694977	-0.6957178711891174	0.7030513286590576
1512060476396	0.06492996215820312	-0.1350969523191452	-0.6957157254219055	0.7025043964385986
1512060476418	0.06270161271095276	-0.13879089057445526	-0.6957279443740845	0.7019745707511902
1512060476436	0.059856612235307693	-0.1428552120923996	-0.6957862973213196	0.7013494968414307
1512060476453	0.05644547939300537	-0.14710339903831482	-0.6958412528038025	0.7006993293762207
1512060476468	0.05311371758580208	-0.1517772227525711	-0.6957544684410095	0.7000488638877869
1512060476487	0.05019417405128479	-0.15632228553295135	-0.6955338716506958	0.6994830965995789
1512060476509	0.04779704287648201	-0.16100090742111206	-0.6951988339424133	0.6989225745201111
1512060476527	0.046243537217378616	-0.16551382839679718	-0.6948133111000061	0.6983561515808105
1512060476547	0.0449829064309597	-0.1703328639268875	-0.6942740082740784	0.6978158950805664
1512060476567	0.04348639026284218	-0.17481672763824463	-0.6937781572341919	0.6972947716712952
1512060476587	0.04247276857495308	-0.1790284514427185	-0.6931831240653992	0.6968802213668823
1512060476607	0.041564784944057465	-0.18325142562389374	-0.692539393901825	0.6964771747589111
1512060476627	0.04041389375925064	-0.18918803334236145	-0.6916038393974304	0.6958870887756348
1512060476647	0.04004862532019615	-0.20303258299827576	-0.6892494559288025	0.6943407654762268
1512060476667	0.040236059576272964	-0.2147400826215744	-0.6869947910308838	0.6930410861968994
1512060476687	0.04168911278247833	-0.22792290151119232	-0.6841645836830139	0.6915431618690491
1512060476707	0.04460383951663971	-0.24308115243911743	-0.6805746555328369	0.6897392868995667
1512060476727	0.04833889752626419	-0.26138928532600403	-0.676028311252594	0.6872588992118835
