Trial:	Sub01SeatedPull_accelerometer_t4.txt
Phone/Tablet Model:	HUAWEI BLN-L24
Sensor Information
Name:	STMicroelectronics accelerometer-lis3dh
Maximum Range:	78.4532m/s²
Resolution:	0.009576807m/s²

Generated by SensorData, Version1.5.2
Author: Vipul Lugade
Email: SensorDataHelp@gmail.com
Website: www.matlabgeeks.com

Time	X	Y	Z
1512060630961	0.26815059781074524	2.183511972427368	8.887276649475098
1512060630981	0.3447650372982025	2.3750481605529785	8.887276649475098
1512060631000	0.9193734526634216	1.9919757843017578	9.040505409240723
1512060631020	1.1875240802764893	1.7621324062347412	9.232041358947754
1512060631041	1.2258312702178955	1.8770540952682495	9.155426979064941
1512060631060	1.2258312702178955	1.9536685943603516	8.734047889709473
1512060631082	1.4173674583435059	2.030282974243164	8.274360656738281
1512060631100	1.1109095811843872	2.5282769203186035	7.929595947265625
1512060631120	0.5363011956214905	3.332728862762451	7.814674377441406
1512060631140	0.1149216815829277	3.7924153804779053	7.2783732414245605
1512060631160	0.07661445438861847	3.6774938106536865	6.89530086517334
1512060631180	0.5363011956214905	3.026270866394043	7.201758861541748
1512060631224	-0.07661445438861847	2.911349296569824	11.070788383483887
1512060631240	-1.0342950820922852	3.6391866207122803	12.449849128723145
1512060631254	-0.38307225704193115	3.754108190536499	9.653421401977539
1512060631268	-0.6129156351089478	4.252102375030518	8.465897560119629
1512060631282	1.800439715385437	2.6815059185028076	8.35097599029541
1512060631300	1.455674648284912	3.141192674636841	7.508216381072998
1512060631320	1.072602391242981	3.485957622528076	7.623138427734375
1512060631340	0.8810662031173706	3.754108190536499	8.236053466796875
1512060631360	1.6089035272598267	3.6391866207122803	9.346963882446289
1512060631380	2.451662540435791	2.451662540435791	8.848969459533691
1512060631400	2.0685901641845703	3.179499864578247	7.891288757324219
1512060631420	1.072602391242981	3.2178070545196533	7.6997528076171875
1512060631440	1.0342950820922852	3.332728862762451	7.814674377441406
1512060631460	1.0342950820922852	3.5242648124694824	9.155426979064941
1512060631480	1.9919757843017578	2.873042106628418	10.15141487121582
1512060631500	2.8347349166870117	2.298433542251587	10.381258964538574
1512060631520	2.4133553504943848	3.754108190536499	9.883264541625977
1512060631540	2.145204782485962	4.558559894561768	9.232041358947754
1512060631560	2.030282974243164	4.596867084503174	8.274360656738281
1512060631580	1.9153614044189453	4.252102375030518	7.469909191131592
1512060631600	1.9919757843017578	4.405331134796143	7.891288757324219
1512060631620	1.9919757843017578	4.252102375030518	8.236053466796875
1512060631640	1.647210717201233	4.060565948486328	8.35097599029541
1512060631660	1.8770540952682495	3.9839515686035156	8.08282470703125
1512060631680	1.8770540952682495	3.869029998779297	8.772355079650879
1512060631700	1.455674648284912	4.481945514678955	8.006210327148438
1512060631720	1.072602391242981	5.51624059677124	4.865017890930176
1512060631740	2.604891538619995	5.286397457122803	4.367023944854736
1512060631760	2.4899697303771973	6.244078159332275	6.090848922729492
1512060631780	2.145204782485962	6.742072105407715	7.546523571014404
1512060631800	2.604891538619995	7.201758861541748	8.197746276855469
