Trial:	Sub01ShoulderFly_gyroscope_t5.txt
Phone/Tablet Model:	HUAWEI BLN-L24
Sensor Information
Name:	STMicroelectronics gyroscope
Maximum Range:	34.906586rad/sec
Resolution:	0.0012217305rad/sec

Generated by SensorData, Version1.5.2
Author: Vipul Lugade
Email: SensorDataHelp@gmail.com
Website: www.matlabgeeks.com

Time	X	Y	Z
1512060409256	0.0	-0.0012217304902151227	0.0
1512060409276	0.0	-0.004886921960860491	-0.0024434609804302454
1512060409297	-0.039095375686883926	-0.3225368559360504	-0.12950342893600464
1512060409318	-0.00366519158706069	-0.28099802136421204	-0.1160643994808197
1512060409338	0.10751228034496307	-0.24190263450145721	-0.05497787147760391
1512060409358	0.3188716471195221	-0.19792033731937408	0.009773843921720982
1512060409378	0.4911356568336487	-0.19547687470912933	0.05009094998240471
1512060409397	0.598647952079773	-0.14049901068210602	0.03298672288656235
1512060409417	0.797789990901947	0.7391469478607178	-0.00366519158706069
1512060409438	0.7367035150527954	0.8796459436416626	-0.021991148591041565
1512060409458	0.5436700582504272	0.6499606370925903	-0.0012217304902151227
1512060409477	0.39706242084503174	0.38240164518356323	0.04153883829712868
1512060409497	0.2968805134296417	0.09040805697441101	0.08552113175392151
1512060409517	0.21868975460529327	-0.11362093687057495	0.1111774742603302
1512060409538	0.2932153046131134	-0.2174680233001709	0.16249015927314758
1512060409583	0.3481931984424591	-0.23579397797584534	0.16493362188339233
1512060409598	0.3799581825733185	-0.1820378452539444	0.1612684279680252
1512060409612	0.37140607833862305	-0.14294247329235077	0.17470745742321014
1512060409626	0.17470745742321014	-0.21868975460529327	0.21013765037059784
1512060409640	-0.3543018400669098	-0.5876523852348328	0.32986724376678467
1512060409657	-0.5302310585975647	-0.8576548099517822	0.4092797040939331
1512060409678	-0.7965682744979858	-1.3536773920059204	0.4801400899887085
1512060409697	-0.6536257863044739	-1.1239920854568481	0.48869219422340393
1512060409718	-0.5448917746543884	-0.8222246170043945	0.4703662395477295
1512060409738	-0.46670106053352356	-0.6218608021736145	0.4715879559516907
1512060409758	-0.40683624148368835	-0.4960225820541382	0.46303585171699524
1512060409778	-0.33719760179519653	-0.42149701714515686	0.455705463886261
1512060409798	-0.3286454975605011	-0.4605923891067505	0.49724429845809937
1512060409818	-0.3799581825733185	-0.6524040699005127	0.5546656250953674
1512060409837	-0.30543261766433716	-0.6707300543785095	0.5338962078094482
1512060409858	-0.13316862285137177	-0.6927211880683899	0.47280970215797424
1512060409878	0.22357667982578278	-0.9040805697441101	0.3591887652873993
1512060409898	0.4960225820541382	-1.2693779468536377	0.2993239760398865
1512060409918	0.6829473376274109	-1.5430456399917603	0.28099802136421204
1512060409938	0.9431759119033813	-2.0512855052948	0.2626720666885376
1512060409957	1.1349875926971436	-2.7794368267059326	0.27000242471694946
1512060409978	1.0751228332519531	-3.0750956535339355	0.3274237811565399
1512060409999	0.9101892113685608	-3.2094860076904297	0.3995058834552765
1512060410019	0.7318165898323059	-3.012787342071533	0.48380526900291443
1512060410038	0.5619960427284241	-2.8380799293518066	0.6230825781822205
1512060410058	0.44837507605552673	-2.735454559326172	0.7709119319915771
1512060410078	0.36163222789764404	-2.643824815750122	0.8759807348251343
1512060410097	0.3176499307155609	-2.422691583633423	0.9199630618095398
1512060410119	0.3445279896259308	-2.1759018898010254	0.8918632864952087
1512060410138	0.3738495409488678	-2.0586159229278564	0.846659243106842
1512060410158	0.35674530267715454	-2.004859685897827	0.8283332586288452
1512060410178	0.3188716471195221	-1.842369556427002	0.8442157506942749
1512060410198	0.251676470041275	-1.5711454153060913	0.8894197940826416
1512060410218	0.19303341209888458	-1.3720033168792725	0.8820894360542297
1512060410238	0.21868975460529327	-1.3683381080627441	0.7965682744979858
1512060410258	0.2125810980796814	-1.5515977144241333	0.6890559792518616
1512060410278	0.17348572611808777	-1.7592918872833252	0.6010913848876953
1512060410298	0.2028072625398636	-1.8179349899291992	0.5021312236785889
1512060410318	0.21502456068992615	-1.8179349899291992	0.40683624148368835
1512060410338	0.22113321721553802	-1.8692476749420166	0.32986724376678467
1512060410357	0.20891591906547546	-1.8570303916931152	0.29077184200286865
1512060410377	0.13439035415649414	-1.82404363155365	0.3286454975605011
1512060410398	-0.05864306539297104	-1.9352210760116577	0.42638394236564636
1512060410417	-0.37751471996307373	-2.1978931427001953	0.5387831330299377
1512060410437	-0.5644394755363464	-2.3457224369049072	0.5778785347938538
1512060410457	-0.6890559792518616	-2.3359487056732178	0.646295428276062
1512060410477	-0.8662069439888	-2.2345449924468994	0.7855727076530457
1512060410497	-0.9639453291893005	-2.1258111000061035	0.8649851679801941
1512060410517	-1.0836749076843262	-2.1368067264556885	0.8979719281196594
1512060410537	-1.0897835493087769	-2.037846565246582	0.8747590184211731
1512060410557	-0.9908234477043152	-1.8655824661254883	0.8307767510414124
1512060410577	-0.7953465580940247	-1.6297885179519653	0.7354817390441895
1512060410597	-0.5510004758834839	-1.4037683010101318	0.5998696684837341
1512060410617	-0.2675589919090271	-1.176526427268982	0.4031710624694824
1512060410637	0.03787364438176155	-0.911410927772522	0.19058994948863983
1512060410657	0.3176499307155609	-0.6682865619659424	0.004886921960860491
1512060410677	0.4789183437824249	-0.45692721009254456	-0.1111774742603302
1512060410697	0.48258355259895325	-0.2993239760398865	-0.1417207419872284
1512060410718	0.455705463886261	-0.2015855312347412	-0.1661553531885147
1512060410737	0.4447098970413208	-0.0757472887635231	-0.16982053220272064
1512060410757	0.48747047781944275	0.1062905490398407	-0.19547687470912933
1512060410777	0.49846604466438293	0.2577851414680481	-0.2028072625398636
1512060410798	0.42271876335144043	0.31154128909111023	-0.1722639948129654
1512060410817	0.3127630054950714	0.2968805134296417	-0.15027284622192383
1512060410837	0.1869247704744339	0.22113321721553802	-0.14049901068210602
1512060410857	0.12095131725072861	0.23579397797584534	-0.16249015927314758
1512060410877	0.06352998316287994	0.304210901260376	-0.19303341209888458
1512060410897	0.02687807008624077	0.3396410644054413	-0.26145032048225403
1512060410917	-0.028099801391363144	0.33719760179519653	-0.35552358627319336
1512060410937	-0.09162978827953339	0.2993239760398865	-0.4300491213798523
1512060410957	-0.1466076523065567	0.2370157092809677	-0.5681046843528748
