Trial:	Sub01ShoulderFly_geomagnetic_rotation_vector_t1.txt
Phone/Tablet Model:	HUAWEI BLN-L24
Sensor Information
Name:	huawei geomagnetic Rotation Vector
Maximum Range:	1.0 
Resolution:	5.9604645E-8 

Generated by SensorData, Version1.5.2
Author: Vipul Lugade
Email: SensorDataHelp@gmail.com
Website: www.matlabgeeks.com

Time	X*sin(θ/2)	Y*sin(θ/2)	Z*sin(θ/2)	cos(θ/2)
1512060225687	-0.009827000088989735	-0.22348900139331818	-0.9419189691543579	0.25048699975013733
1512060225700	-0.009034999646246433	-0.22295400500297546	-0.9420199990272522	0.2506119906902313
1512060225707	-0.00863299984484911	-0.2224379926919937	-0.9420949816703796	0.25080201029777527
1512060225723	-0.007950999774038792	-0.22135399281978607	-0.9422900080680847	0.25105398893356323
1512060225729	-0.007009000051766634	-0.21993200480937958	-0.942579984664917	0.2512420117855072
1512060225754	-0.006461999844759703	-0.2189760059118271	-0.9427509903907776	0.25144800543785095
1512060225761	-0.005733000114560127	-0.2177869975566864	-0.9429669976234436	0.25168898701667786
1512060225775	-0.005375999957323074	-0.2169789969921112	-0.9431089758872986	0.2518649995326996
1512060225782	-0.0050650001503527164	-0.2163349986076355	-0.9432100057601929	0.25204598903656006
1512060225792	-0.004769999999552965	-0.21626600623130798	-0.9431769847869873	0.2522349953651428
1512060225798	-0.004135999828577042	-0.21649999916553497	-0.9430400133132935	0.25255700945854187
1512060225808	-0.00381499994546175	-0.21766500174999237	-0.9426569938659668	0.2529909908771515
1512060225813	-0.003593999892473221	-0.21861399710178375	-0.9423019886016846	0.253495991230011
1512060225830	-0.0019749999046325684	-0.21841999888420105	-0.9421669840812683	0.25418201088905334
1512060225839	4.879999905824661E-4	-0.21647199988365173	-0.9423890113830566	0.2550309896469116
1512060225850	0.0026030000299215317	-0.2142149955034256	-0.9426729679107666	0.25587400794029236
1512060225856	0.0040699997916817665	-0.21129199862480164	-0.9430999755859375	0.2567110061645508
1512060225875	0.004904999863356352	-0.20821499824523926	-0.943572998046875	0.2574720084667206
1512060225880	0.00571200018748641	-0.20461200177669525	-0.9441419839859009	0.2582559883594513
1512060225904	0.006426000036299229	-0.2012069970369339	-0.9446659684181213	0.25899699330329895
1512060225909	0.007141999900341034	-0.19832299649715424	-0.9450399875640869	0.2598379850387573
1512060225947	0.00828699953854084	-0.19690300524234772	-0.945035994052887	0.2608950138092041
1512060225952	0.011610000394284725	-0.19690799713134766	-0.9446179866790771	0.26227399706840515
1512060225962	0.0192440003156662	-0.19673199951648712	-0.9439489841461182	0.2643589973449707
1512060225968	0.030561000108718872	-0.19608600437641144	-0.9430850148200989	0.2668449878692627
1512060225977	0.04043300077319145	-0.19615499675273895	-0.9420149922370911	0.26924899220466614
1512060225982	0.04735799878835678	-0.1955540031194687	-0.9412949681282043	0.2710700035095215
1512060225993	0.04920800030231476	-0.19375699758529663	-0.9412260055541992	0.27226799726486206
1512060225998	0.04648900032043457	-0.1913280040025711	-0.9416630268096924	0.2729490101337433
1512060226007	0.04048499837517738	-0.188742995262146	-0.9423530101776123	0.2733229994773865
1512060226012	0.033417001366615295	-0.1858689934015274	-0.9430959820747375	0.2736859917640686
1512060226021	0.026580000296235085	-0.18342900276184082	-0.9436709880828857	0.2740989923477173
1512060226026	0.02151699922978878	-0.18178099393844604	-0.9439219832420349	0.27477699518203735
1512060226053	0.02192699909210205	-0.18349100649356842	-0.943136990070343	0.27629899978637695
1512060226058	0.023861000314354897	-0.18673700094223022	-0.9419299960136414	0.2780750095844269
1512060226069	0.025978000834584236	-0.19149599969387054	-0.9403650164604187	0.27994000911712646
1512060226073	0.02891400083899498	-0.19688700139522552	-0.9385939836502075	0.28185099363327026
1512060226083	0.03241899982094765	-0.2023860067129135	-0.9367240071296692	0.2837890088558197
1512060226088	0.037383999675512314	-0.20898500084877014	-0.9344559907913208	0.28586500883102417
1512060226097	0.03962500020861626	-0.2135619968175888	-0.9328640103340149	0.28737500309944153
1512060226102	0.04037399962544441	-0.21515800058841705	-0.9320979714393616	0.288563996553421
1512060226111	0.04147600010037422	-0.21552300453186035	-0.9316160082817078	0.28968799114227295
1512060226116	0.04042400047183037	-0.21400700509548187	-0.9317839741706848	0.2904199957847595
1512060226135	0.03621099889278412	-0.21126200258731842	-0.9324880242347717	0.2907249927520752
1512060226140	0.029165999963879585	-0.20785999298095703	-0.933459997177124	0.29085201025009155
1512060226149	0.020896999165415764	-0.20395100116729736	-0.9345099925994873	0.2909579873085022
