Trial:	Sub01BenchPress_game_rotation_vector_t4.txt
Phone/Tablet Model:	HUAWEI BLN-L24
Sensor Information
Name:	AOSP Game Rotation Vector Sensor
Maximum Range:	1.0 
Resolution:	5.9604645E-8 

Generated by SensorData, Version1.5.2
Author: Vipul Lugade
Email: SensorDataHelp@gmail.com
Website: www.matlabgeeks.com

Time	X*sin(θ/2)	Y*sin(θ/2)	Z*sin(θ/2)	cos(θ/2)
1512060880015	0.028802907094359398	-0.1251486986875534	-0.6959438920021057	0.7065199613571167
1512060880035	0.02846403792500496	-0.12549392879009247	-0.6972373723983765	0.7051958441734314
1512060880055	0.02826732024550438	-0.1256195306777954	-0.6980042457580566	0.7044223546981812
1512060880075	0.028309496119618416	-0.12556391954421997	-0.6980137825012207	0.7044210433959961
1512060880095	0.029197674244642258	-0.12420130521059036	-0.6986189484596252	0.7040263414382935
1512060880114	0.034268125891685486	-0.11886274814605713	-0.6991942524909973	0.7041482329368591
1512060880135	0.04007146134972572	-0.11301343142986298	-0.6998924016952515	0.7041113972663879
1512060880155	0.04588325694203377	-0.10763552784919739	-0.7006163597106934	0.7038793563842773
1512060880175	0.05020252615213394	-0.10362397879362106	-0.7012864351272583	0.7035191655158997
1512060880195	0.05319886654615402	-0.1003333255648613	-0.7019205689430237	0.7031434178352356
1512060880215	0.0540187805891037	-0.09902922809123993	-0.7027307152748108	0.7024562358856201
1512060880235	0.05331313982605934	-0.09954358637332916	-0.7034578919410706	0.7017092704772949
1512060880255	0.052340663969516754	-0.10057303309440613	-0.7038871645927429	0.7012049555778503
1512060880300	0.05195259302854538	-0.10119996964931488	-0.7040708661079407	0.7009590864181519
1512060880317	0.052605174481868744	-0.10305873304605484	-0.7041485905647278	0.7005615830421448
1512060880330	0.05408845841884613	-0.10546547174453735	-0.703942060470581	0.7002979516983032
1512060880343	0.05543968826532364	-0.10779816657304764	-0.7038300037384033	0.6999496221542358
1512060880358	0.05542958527803421	-0.11117086559534073	-0.7040295600891113	0.6992217302322388
1512060880375	0.05026864632964134	-0.11698757857084274	-0.7048405408859253	0.697844386100769
1512060880395	0.04262049123644829	-0.12381953001022339	-0.7055174708366394	0.6964893341064453
1512060880415	0.03635385259985924	-0.12946665287017822	-0.7056745886802673	0.6956580877304077
1512060880435	0.0316055603325367	-0.13390909135341644	-0.7055450081825256	0.6951804161071777
1512060880455	0.027900224551558495	-0.13788500428199768	-0.7052000761032104	0.6949117183685303
1512060880475	0.025107678025960922	-0.14141826331615448	-0.7047706246376038	0.6947437524795532
1512060880495	0.022701414301991463	-0.1442945897579193	-0.7045007944107056	0.6945087313652039
1512060880515	0.020542679354548454	-0.14616742730140686	-0.704254150390625	0.6944345235824585
1512060880535	0.01715828664600849	-0.14857450127601624	-0.7040389776229858	0.6942337155342102
1512060880555	0.012708071619272232	-0.1516174077987671	-0.7038140296936035	0.6938995718955994
1512060880575	0.007766480091959238	-0.15527410805225372	-0.7034122943878174	0.6935710310935974
1512060880595	0.0031907265074551105	-0.15870006382465363	-0.7028561234474182	0.6933956146240234
1512060880615	-3.923980984836817E-4	-0.1618487387895584	-0.7021963596343994	0.693343460559845
1512060880635	-0.003300432115793228	-0.16582828760147095	-0.7014327645301819	0.6931681632995605
1512060880655	-0.004592371638864279	-0.1698007881641388	-0.7007172107696533	0.6929227709770203
1512060880674	-0.004911262542009354	-0.17466604709625244	-0.700072169303894	0.6923630237579346
1512060880695	-0.005460187327116728	-0.18000738322734833	-0.6993783712387085	0.6916918158531189
1512060880715	-0.005653530824929476	-0.18579046428203583	-0.698756754398346	0.6907886862754822
1512060880736	-0.004758448339998722	-0.19436626136302948	-0.6978461742401123	0.6893547177314758
1512060880755	-0.0032981981057673693	-0.20509973168373108	-0.69657963514328	0.6875318884849548
1512060880775	-0.0011532515054568648	-0.21914242208003998	-0.6945924758911133	0.6852128505706787
1512060880795	0.0019995097536593676	-0.23609189689159393	-0.6919453144073486	0.6822524070739746
1512060880815	0.0058397334069013596	-0.2572095990180969	-0.6881465911865234	0.6784272193908691
1512060880835	0.007057503331452608	-0.2849827706813812	-0.6822506189346313	0.6732527017593384
1512060880855	0.0026422671508044004	-0.3220174312591553	-0.6733418703079224	0.6655137538909912
1512060880875	-0.0064672790467739105	-0.3680453896522522	-0.6609049439430237	0.6539919972419739
1512060880895	-0.019258469343185425	-0.42261064052581787	-0.6443062424659729	0.6371018886566162
1512060880916	-0.03941820561885834	-0.4845340847969055	-0.6221593022346497	0.6136698722839355
1512060880935	-0.07067082077264786	-0.5445001125335693	-0.5974481105804443	0.584449291229248
1512060880955	-0.11086852848529816	-0.5963829755783081	-0.5713934302330017	0.5527613759040833
1512060880975	-0.15507733821868896	-0.6383999586105347	-0.5445477962493896	0.5214059948921204
1512060880995	-0.19750186800956726	-0.6706508994102478	-0.5178957581520081	0.492954820394516
1512060881015	-0.23594529926776886	-0.6944220662117004	-0.4920947551727295	0.46898892521858215
1512060881035	-0.2705286741256714	-0.7107789516448975	-0.46726956963539124	0.4508512616157532
1512060881055	-0.300464391708374	-0.7223184108734131	-0.44348612427711487	0.437375545501709
1512060881075	-0.32472535967826843	-0.7317202091217041	-0.4206342399120331	0.4268558919429779
1512060881095	-0.34361711144447327	-0.7401403784751892	-0.3988095223903656	0.418414443731308
1512060881115	-0.3589897155761719	-0.7474563717842102	-0.3781527876853943	0.4116258919239044
1512060881135	-0.3715973496437073	-0.7531996369361877	-0.35899242758750916	0.40709978342056274
1512060881155	-0.3814378082752228	-0.7574637532234192	-0.34137511253356934	0.4052368104457855
1512060881175	-0.38803568482398987	-0.761012613773346	-0.3252550959587097	0.4055826663970947
1512060881195	-0.39256805181503296	-0.7638818621635437	-0.3104761838912964	0.40740588307380676
1512060881215	-0.3957921862602234	-0.7661287784576416	-0.2969815135002136	0.4101186692714691
1512060881235	-0.3981366455554962	-0.7677231431007385	-0.2848483920097351	0.41346076130867004
1512060881255	-0.399297833442688	-0.768619954586029	-0.27429232001304626	0.4177897572517395
1512060881275	-0.39952048659324646	-0.7690101265907288	-0.26495614647865295	0.4228535592556
1512060881295	-0.3987371027469635	-0.7689455151557922	-0.2568095028400421	0.4286962151527405
1512060881315	-0.3969893753528595	-0.7684302926063538	-0.24984928965568542	0.4353042542934418
1512060881335	-0.3947727084159851	-0.7674817442893982	-0.2438778132200241	0.44232332706451416
1512060881355	-0.3922681212425232	-0.7661153078079224	-0.2387724220752716	0.4496452808380127
1512060881375	-0.3896642029285431	-0.7641406059265137	-0.2345672994852066	0.45741569995880127
1512060881395	-0.38718244433403015	-0.7618407607078552	-0.23104657232761383	0.46508705615997314
1512060881415	-0.3850657045841217	-0.7598552703857422	-0.22777442634105682	0.47165989875793457
1512060881435	-0.38347598910331726	-0.7584704756736755	-0.22471535205841064	0.4766252636909485
1512060881455	-0.3816532790660858	-0.7577002048492432	-0.2217838019132614	0.48066940903663635
1512060881475	-0.37984052300453186	-0.7577147483825684	-0.2188018411397934	0.483441025018692
1512060881495	-0.37901949882507324	-0.7588126063346863	-0.2156682163476944	0.48377153277397156
1512060881515	-0.37902653217315674	-0.7608092427253723	-0.2124202400445938	0.48206403851509094
1512060881535	-0.37864360213279724	-0.7634382247924805	-0.20955757796764374	0.47945448756217957
1512060881555	-0.3782923221588135	-0.7664380669593811	-0.2069588005542755	0.4760627746582031
1512060881574	-0.37850385904312134	-0.769589900970459	-0.20480650663375854	0.4717206656932831
1512060881595	-0.37992003560066223	-0.7728691697120667	-0.20313940942287445	0.46590614318847656
1512060881615	-0.38278162479400635	-0.7758881449699402	-0.20206867158412933	0.4589598476886749
1512060881635	-0.3864603638648987	-0.7789511680603027	-0.20138491690158844	0.45091870427131653
1512060881654	-0.39046910405158997	-0.7819069623947144	-0.2012559473514557	0.4423251450061798
1512060881675	-0.3950667083263397	-0.7844626307487488	-0.20175302028656006	0.43340110778808594
1512060881695	-0.40006911754608154	-0.7864999771118164	-0.20312382280826569	0.42438581585884094
1512060881715	-0.40549349784851074	-0.7877516150474548	-0.20578661561012268	0.4155411720275879
1512060881735	-0.4103069007396698	-0.7882622480392456	-0.20975352823734283	0.40779194235801697
1512060881755	-0.41474801301956177	-0.7883350849151611	-0.2144843339920044	0.4006350338459015
1512060881775	-0.4183034300804138	-0.7883825302124023	-0.21950335800647736	0.3940730392932892
1512060881795	-0.4206180274486542	-0.7887279391288757	-0.22458377480506897	0.38800910115242004
1512060881815	-0.4222121834754944	-0.789962887763977	-0.22931689023971558	0.3809320628643036
1512060881835	-0.4230639934539795	-0.7919391989707947	-0.23402945697307587	0.3729337155818939
1512060881855	-0.42263081669807434	-0.7951993346214294	-0.23967520892620087	0.3627629578113556
1512060881876	-0.4214228093624115	-0.7989780306816101	-0.24534496665000916	0.351913183927536
1512060881895	-0.4193800389766693	-0.8026793003082275	-0.250301718711853	0.34230878949165344
1512060881915	-0.4159945547580719	-0.8069755434989929	-0.25493040680885315	0.33279046416282654
1512060881935	-0.41124898195266724	-0.8121699690818787	-0.2593695819377899	0.3224619925022125
1512060881955	-0.4055682122707367	-0.8180674910545349	-0.2634643316268921	0.31123384833335876
1512060881975	-0.3991478979587555	-0.8251728415489197	-0.2666594982147217	0.2977639436721802
1512060881995	-0.3924356698989868	-0.833519697189331	-0.268600195646286	0.28123506903648376
1512060882014	-0.38459715247154236	-0.8429231643676758	-0.26964321732521057	0.26240846514701843
1512060882035	-0.3744153678417206	-0.8528223037719727	-0.2707778215408325	0.2432829886674881
1512060882055	-0.3606598377227783	-0.8636263012886047	-0.2723410129547119	0.2233935296535492
1512060882075	-0.34311166405677795	-0.8756251931190491	-0.273680180311203	0.20162878930568695
1512060882095	-0.3208174407482147	-0.8889350295066833	-0.2745850086212158	0.17740827798843384
1512060882115	-0.29293522238731384	-0.9031312465667725	-0.2750697433948517	0.15125973522663116
1512060882135	-0.2599754333496094	-0.9172577261924744	-0.2751104235649109	0.12395680695772171
1512060882155	-0.21371059119701385	-0.932083249092102	-0.27596378326416016	0.09691500663757324
1512060882175	-0.14981473982334137	-0.9458664655685425	-0.278433620929718	0.07326029986143112
1512060882195	-0.06395664811134338	-0.9547777771949768	-0.2847694456577301	0.056703437119722366
1512060882215	0.03960242122411728	-0.9531773328781128	-0.2959841787815094	0.04772976040840149
1512060882235	0.14985118806362152	-0.9374292492866516	-0.3111627995967865	0.04414412006735802
1512060882255	0.25577759742736816	-0.9081518650054932	-0.3286198377609253	0.042978767305612564
1512060882275	0.3484686017036438	-0.869965672492981	-0.3463905155658722	0.04174835607409477
1512060882295	0.42627930641174316	-0.8269833326339722	-0.36444157361984253	0.039585404098033905
1512060882315	0.4900740087032318	-0.7808340191841125	-0.385755330324173	0.03631215915083885
1512060882335	0.5412490367889404	-0.7320060133934021	-0.4125721752643585	0.03163638710975647
1512060882354	0.5790280103683472	-0.6858993768692017	-0.4400193691253662	0.02552657388150692
1512060882375	0.6061853170394897	-0.641951322555542	-0.46916529536247253	0.01793886162340641
1512060882395	0.624626874923706	-0.6016525626182556	-0.49776408076286316	0.009298336692154408
1512060882415	0.6364862322807312	-0.5645447373390198	-0.5255231857299805	2.77024937531678E-5
1512060882435	-0.6419470310211182	0.5267345905303955	0.55703204870224	0.013038186356425285
1512060882455	-0.6448633074760437	0.49647244811058044	0.5806544423103333	0.022513842210173607
1512060882475	-0.6456483602523804	0.47027823328971863	0.6008409857749939	0.031093629077076912
1512060882495	-0.6450109481811523	0.4458715617656708	0.6193298697471619	0.03987348452210426
