Trial:	Sub01BenchPress_gravity_t3.txt
Phone/Tablet Model:	HUAWEI BLN-L24
Sensor Information
Name:	huawei gravity
Maximum Range:	9.80665m/s²
Resolution:	0.15328126m/s²

Generated by SensorData, Version1.5.2
Author: Vipul Lugade
Email: SensorDataHelp@gmail.com
Website: www.matlabgeeks.com

Time	X	Y	Z
1512060838706	0.3662000000476837	2.238600015640259	9.540599822998047
1512060838719	0.41849997639656067	2.2395999431610107	9.538299560546875
1512060838726	0.4666999876499176	2.250200033187866	9.533499717712402
1512060838737	0.5084999799728394	2.270900011062622	9.52649974822998
1512060838745	0.5360000133514404	2.3006999492645264	9.517799377441406
1512060838759	0.5616999864578247	2.3344998359680176	9.508099555969238
1512060838765	0.5940999984741211	2.368299961090088	9.49779987335205
1512060838779	0.6233999729156494	2.4057998657226562	9.486499786376953
1512060838786	0.6520000100135803	2.446699857711792	9.473999977111816
1512060838798	0.679099977016449	2.4851999282836914	9.4621000289917
1512060838805	0.7222999930381775	2.5239999294281006	9.448699951171875
1512060838818	0.7728999853134155	2.5653998851776123	9.433499336242676
1512060838825	0.8154999613761902	2.6087000370025635	9.418000221252441
1512060838840	0.850600004196167	2.6504998207092285	9.403200149536133
1512060838845	0.8801999688148499	2.6850998401641846	9.39069938659668
1512060838859	0.9113999605178833	2.7144999504089355	9.379199981689453
1512060838865	0.9430999755859375	2.741299867630005	9.36829948425293
1512060838880	0.9745999574661255	2.779599905014038	9.353799819946289
1512060838912	1.0055999755859375	2.8213000297546387	9.33799934387207
1512060838924	1.0250999927520752	2.873199939727783	9.319999694824219
1512060838928	1.034600019454956	2.9340999126434326	9.300000190734863
1512060838937	1.0295000076293945	3.0023000240325928	9.27869987487793
1512060838941	0.9225999712944031	3.1068999767303467	9.255499839782715
1512060838951	0.6972000002861023	3.246999979019165	9.227099418640137
1512060838955	0.4205999970436096	3.396899938583374	9.189799308776855
1512060838964	0.22529999911785126	3.4955999851226807	9.159599304199219
1512060838969	0.13599999248981476	3.5611000061035156	9.136099815368652
1512060838979	0.13259999454021454	3.5741000175476074	9.131099700927734
1512060838985	0.16820000112056732	3.567999839782715	9.13290023803711
1512060838999	0.20329999923706055	3.568499803543091	9.131999969482422
1512060839005	0.22679999470710754	3.575500011444092	9.12869930267334
1512060839019	0.2345999926328659	3.6026999950408936	9.117799758911133
1512060839026	0.22999998927116394	3.640199899673462	9.102999687194824
1512060839038	0.21329998970031738	3.6845998764038086	9.085599899291992
1512060839045	0.19979999959468842	3.7226998805999756	9.070300102233887
1512060839058	0.1825999915599823	3.7460999488830566	9.061100006103516
1512060839066	0.17319999635219574	3.7575998306274414	9.056499481201172
1512060839078	0.15699999034404755	3.77459979057312	9.049699783325195
1512060839085	0.13740000128746033	3.805299997329712	9.037199974060059
1512060839099	0.11939999461174011	3.834399938583374	9.025099754333496
1512060839105	0.10279999673366547	3.839900016784668	9.02299976348877
1512060839119	0.0989999994635582	3.8386998176574707	9.023499488830566
1512060839126	0.08379999548196793	3.8152999877929688	9.033599853515625
1512060839138	0.06549999862909317	3.7806999683380127	9.048299789428711
1512060839146	0.04429999738931656	3.7314999103546143	9.06879997253418
1512060839158	0.023499999195337296	3.68179988861084	9.089200019836426
1512060839165	0.016999999061226845	3.622799873352051	9.112899780273438
1512060839178	0.08089999854564667	3.5628998279571533	9.136099815368652
1512060839185	0.2451999932527542	3.4772000312805176	9.166199684143066
1512060839200	0.46879997849464417	3.3698999881744385	9.197500228881836
1512060839206	0.6175999641418457	3.2814998626708984	9.220600128173828
1512060839219	0.644599974155426	3.2311999797821045	9.236499786376953
1512060839225	0.5767999887466431	3.2321999073028564	9.240599632263184
1512060839239	0.4717999994754791	3.250200033187866	9.240300178527832
1512060839245	0.3814999759197235	3.263700008392334	9.239699363708496
1512060839258	0.3109000027179718	3.2749998569488525	9.238299369812012
1512060839266	0.25759997963905334	3.2617998123168945	9.244599342346191
1512060839278	0.23420000076293945	3.2303998470306396	9.25629997253418
1512060839286	0.23099999129772186	3.1902999877929688	9.270299911499023
1512060839298	0.23849999904632568	3.1546998023986816	9.28219985961914
1512060839305	0.2459999918937683	3.126699924468994	9.291500091552734
1512060839319	0.23819999396800995	3.1033999919891357	9.29949951171875
1512060839325	0.24319998919963837	3.0760998725891113	9.308499336242676
1512060839339	0.2513999938964844	3.039299964904785	9.320300102233887
1512060839345	0.25939998030662537	3.003199815750122	9.331799507141113
1512060839359	0.2644999921321869	2.9921000003814697	9.335199356079102
1512060839367	0.2547000050544739	2.983799934387207	9.338199615478516
1512060839379	0.24959999322891235	2.9853999614715576	9.337800025939941
1512060839386	0.24639999866485596	2.9918999671936035	9.335800170898438
1512060839398	0.2628999948501587	3.000999927520752	9.332399368286133
1512060839405	0.2963999807834625	3.0032999515533447	9.330699920654297
