Trial:	Sub01BenchPress_gyroscope_t1.txt
Phone/Tablet Model:	HUAWEI BLN-L24
Sensor Information
Name:	STMicroelectronics gyroscope
Maximum Range:	34.906586rad/sec
Resolution:	0.0012217305rad/sec

Generated by SensorData, Version1.5.2
Author: Vipul Lugade
Email: SensorDataHelp@gmail.com
Website: www.matlabgeeks.com

Time	X	Y	Z
1512060729399	0.0	0.0	0.0
1512060729448	0.0	0.0	0.0
1512060729517	-0.039095375686883926	-0.16004669666290283	0.05619960278272629
1512060729560	-0.08552113175392151	-0.1966986060142517	0.05253441259264946
1512060729576	-0.17104226350784302	-0.23335053026676178	0.0403171069920063
1512060729598	-0.2223549485206604	-0.24434609711170197	0.02321287989616394
1512060729621	-0.19058994948863983	-0.17592918872833252	0.00855211354792118
1512060729649	-0.1820378452539444	-0.16004669666290283	0.039095375686883926
1512060729677	-0.1270599663257599	-0.09896016865968704	0.0659734457731247
1512060729691	-0.0708603709936142	-0.05864306539297104	0.06230825558304787
1512060729708	-0.042760565876960754	-0.08307767659425735	0.06108652427792549
1512060729738	-0.03298672288656235	-0.1417207419872284	0.05497787147760391
1512060729756	-0.01466076634824276	-0.1466076523065567	0.04886921867728233
1512060729796	-0.004886921960860491	-0.1062905490398407	0.03176499158143997
1512060729811	0.004886921960860491	-0.07330382615327835	0.025656340643763542
1512060729825	0.0	0.0	0.0
1512060729839	0.0	0.0	0.0
1512060729853	0.0	0.1014036312699318	0.04642575979232788
1512060729866	-0.018325956538319588	0.07208210229873657	0.025656340643763542
1512060729879	-0.05619960278272629	0.09162978827953339	0.02687807008624077
1512060729893	-0.07330382615327835	0.08307767659425735	0.009773843921720982
1512060729906	-0.07941248267889023	0.07696902006864548	-0.01466076634824276
1512060729920	0.0	0.0	0.0
1512060729934	0.0	0.0	0.0
1512060729949	0.0	0.0	0.0
1512060729967	0.0	0.0	0.0
1512060729982	-0.12461651116609573	0.05009094998240471	0.021991148591041565
1512060729996	-0.20402899384498596	0.0354301854968071	0.00855211354792118
1512060730010	-0.18570303916931152	-0.0403171069920063	0.018325956538319588
1512060730023	-0.17959438264369965	-0.10384709388017654	0.012217304669320583
1512060730036	-0.2015855312347412	-0.12095131725072861	0.00366519158706069
1512060730049	-0.17348572611808777	-0.1368338167667389	-0.0024434609804302454
1512060730063	-0.21624629199504852	-0.18081611394882202	0.004886921960860491
1512060730077	-0.2528982162475586	-0.2076941877603531	0.05375614017248154
1512060730092	-0.2638937830924988	-0.17470745742321014	0.09651670604944229
1512060730108	-0.2541199326515198	-0.15027284622192383	0.09773843735456467
1512060730123	-0.18448130786418915	-0.11728613078594208	0.1111774742603302
1512060730138	-0.0806342139840126	-0.06352998316287994	0.08918632566928864
1512060730155	-0.05742133408784866	-0.02076941914856434	0.09285151958465576
1512060730172	-0.08796459436416626	0.0354301854968071	0.12339477986097336
1512060730186	-0.1062905490398407	0.004886921960860491	0.11239920556545258
1512060730202	-0.18448130786418915	-0.17348572611808777	0.12217304855585098
1512060730223	-0.2076941877603531	-0.4105014503002167	0.09896016865968704
1512060730242	-0.17592918872833252	-0.6206390857696533	0.09162978827953339
1512060730263	-0.15271630883216858	-0.5326744914054871	0.07208210229873657
1512060730282	-0.1319468915462494	-0.45204028487205505	0.00733038317412138
1512060730303	-0.09407325088977814	-0.35185837745666504	-0.04398229718208313
1512060730323	-0.04642575979232788	-0.23335053026676178	-0.10262536257505417
1512060730344	0.02687807008624077	-0.12339477986097336	-0.14294247329235077
1512060730363	-0.028099801391363144	-0.15027284622192383	-0.17837265133857727
1512060730383	-0.09162978827953339	-0.1820378452539444	-0.23579397797584534
1512060730403	-0.07208210229873657	-0.35552358627319336	-0.28588494658470154
1512060730423	-0.06230825558304787	-0.4202753007411957	-0.33597588539123535
1512060730443	-0.004886921960860491	-0.22602014243602753	-0.35552358627319336
1512060730462	0.13316862285137177	-0.004886921960860491	-0.35063666105270386
1512060730483	0.27000242471694946	0.1771509200334549	-0.35674530267715454
1512060730507	0.3323107063770294	0.26633724570274353	-0.33475416898727417
1512060730523	0.34208452701568604	0.16737708449363708	-0.3078760802745819
1512060730543	0.2382374405860901	0.07330382615327835	-0.27977627515792847
1512060730563	0.0659734457731247	-0.1417207419872284	-0.2822197377681732
1512060730583	0.03420845419168472	-0.3274237811565399	-0.2638937830924988
1512060730602	0.045204028487205505	-0.22357667982578278	-0.26511552929878235
1512060730623	0.08307767659425735	-0.16371189057826996	-0.2883284091949463
1512060730643	0.14416420459747314	-0.15760323405265808	-0.3176499307155609
1512060730663	0.2577851414680481	-0.13439035415649414	-0.30543261766433716
1512060730682	0.30543261766433716	-0.16004669666290283	-0.3274237811565399
1512060730702	0.20036379992961884	-0.19425514340400696	-0.31642818450927734
1512060730723	0.04398229718208313	-0.37262779474258423	-0.3433062732219696
1512060730744	-0.02932153269648552	-0.44104471802711487	-0.3323107063770294
1512060730764	0.039095375686883926	-0.48380526900291443	-0.3176499307155609
1512060730783	0.2272418737411499	-0.4996877610683441	-0.2785545587539673
1512060730803	0.4129449129104614	-0.5253441333770752	-0.2773328125476837
1512060730824	0.44226643443107605	-0.5619960427284241	-0.2919935882091522
1512060730843	0.32620203495025635	-0.7293730974197388	-0.3335324227809906
1512060730863	0.21868975460529327	-0.7684684991836548	-0.375071257352829
1512060730883	0.08552113175392151	-0.6963863968849182	-0.40683624148368835
1512060730903	0.045204028487205505	-0.6059783101081848	-0.4911356568336487
1512060730923	0.12339477986097336	-0.5326744914054871	-0.5839871764183044
1512060730942	0.2590068578720093	-0.5094616413116455	-0.6866125464439392
1512060730965	0.36529740691185	-0.4813618063926697	-0.8038986921310425
1512060730983	0.41172316670417786	-0.45326200127601624	-0.9382890462875366
1512060731003	0.36529740691185	-0.37751471996307373	-1.0787880420684814
1512060731022	0.2968805134296417	-0.18814650177955627	-1.244943380355835
1512060731043	0.27000242471694946	-0.06963863968849182	-1.4013248682022095
1512060731062	0.4495968222618103	0.0708603709936142	-1.6004669666290283
1512060731083	0.7305948138237	0.27000242471694946	-1.7959438562393188
1512060731102	1.2095131874084473	0.5717698931694031	-2.0512855052948
1512060731123	1.6969836950302124	0.8637634515762329	-2.2296581268310547
1512060731143	2.065946340560913	1.0592403411865234	-2.3970351219177246
1512060731164	2.4410176277160645	1.2327260971069336	-2.524095296859741
1512060731187	2.671924591064453	1.3658946752548218	-2.596177339553833
1512060731202	3.0054569244384766	1.7898352146148682	-2.707354784011841
1512060731222	3.1984903812408447	1.9901989698410034	-2.685363531112671
1512060731242	3.5112533569335938	2.3848178386688232	-2.65726375579834
1512060731263	3.4684927463531494	2.3017401695251465	-2.506990909576416
1512060731282	3.425732374191284	2.415361166000366	-2.4324653148651123
