Trial:	Sub01BenchPress_geomagnetic_rotation_vector_t5.txt
Phone/Tablet Model:	HUAWEI BLN-L24
Sensor Information
Name:	huawei geomagnetic Rotation Vector
Maximum Range:	1.0 
Resolution:	5.9604645E-8 

Generated by SensorData, Version1.5.2
Author: Vipul Lugade
Email: SensorDataHelp@gmail.com
Website: www.matlabgeeks.com

Time	X*sin(θ/2)	Y*sin(θ/2)	Z*sin(θ/2)	cos(θ/2)
1512060937816	0.03658200055360794	-0.1008009985089302	-0.9172970056533813	0.38349199295043945
1512060937829	0.03451500087976456	-0.10334700345993042	-0.9179159998893738	0.38151800632476807
1512060937836	0.03188600018620491	-0.10600399971008301	-0.9185479879379272	0.37949299812316895
1512060937848	0.028720999136567116	-0.10818900167942047	-0.9193369746208191	0.3772110044956207
1512060937856	0.025519000366330147	-0.1105479970574379	-0.9200999736785889	0.37488898634910583
1512060937869	0.02253199927508831	-0.11271499842405319	-0.920877993106842	0.37251898646354675
1512060937876	0.020055999979376793	-0.11469700187444687	-0.9216139912605286	0.37022700905799866
1512060937890	0.018573999404907227	-0.11650899797677994	-0.9223489761352539	0.367900013923645
1512060937895	0.017376000061631203	-0.11814899742603302	-0.923105001449585	0.3655340075492859
1512060937909	0.01629599928855896	-0.11933200061321259	-0.9239770174026489	0.3629879951477051
1512060937916	0.01486899983137846	-0.12105599790811539	-0.9248449802398682	0.36025699973106384
1512060937929	0.012590999715030193	-0.12310700118541718	-0.9257050156593323	0.3574279844760895
1512060937936	0.010096999816596508	-0.12587299942970276	-0.9264219999313354	0.35467401146888733
1512060937949	0.008217999711632729	-0.1291159987449646	-0.9270079731941223	0.35201698541641235
1512060937956	0.0073899999260902405	-0.13262000679969788	-0.9274539947509766	0.3495509922504425
1512060937991	0.00786999985575676	-0.13620400428771973	-0.9277709722518921	0.34731200337409973
1512060937996	0.009344000369310379	-0.13962599635124207	-0.9280570149421692	0.3451470136642456
1512060938005	0.01155799999833107	-0.1424890011548996	-0.9283609986305237	0.34308600425720215
1512060938010	0.014321999624371529	-0.1451520025730133	-0.9286530017852783	0.3410699963569641
1512060938018	0.017311999574303627	-0.14729300141334534	-0.9289849996566772	0.33910098671913147
1512060938024	0.026288999244570732	-0.14798200130462646	-0.929078996181488	0.3379650115966797
1512060938033	0.04019299894571304	-0.14712199568748474	-0.928957998752594	0.3373050093650818
1512060938037	0.050561998039484024	-0.14645999670028687	-0.9290879964828491	0.3358370065689087
1512060938049	0.051580000668764114	-0.1462550014257431	-0.9300389885902405	0.3331280052661896
1512060938056	0.04733100160956383	-0.1466739922761917	-0.9313690066337585	0.32984501123428345
1512060938069	0.04309700056910515	-0.14680899679660797	-0.9326379895210266	0.3267650008201599
1512060938076	0.038343001157045364	-0.14701899886131287	-0.9330880045890808	0.32597699761390686
1512060938089	0.03431899845600128	-0.14736799895763397	-0.9334689974784851	0.3251749873161316
1512060938096	0.03198299929499626	-0.14817999303340912	-0.9336339831352234	0.3245700001716614
1512060938109	0.03205300122499466	-0.14962099492549896	-0.9334750175476074	0.3243589997291565
1512060938116	0.03503299877047539	-0.151311993598938	-0.9329969882965088	0.32464098930358887
1512060938129	0.039879001677036285	-0.15443599224090576	-0.9320740103721619	0.32526299357414246
1512060938136	0.044140998274087906	-0.15564599633216858	-0.9315080046653748	0.3257560133934021
1512060938149	0.04935099929571152	-0.15804599225521088	-0.9306150078773499	0.32640498876571655
1512060938156	0.05121900141239166	-0.15745599567890167	-0.9306169748306274	0.32639598846435547
1512060938169	0.05062900111079216	-0.1541540026664734	-0.9313340187072754	0.3260189890861511
1512060938176	0.04930499941110611	-0.15013299882411957	-0.9322469830513	0.32548898458480835
1512060938188	0.04907400161027908	-0.14651300013065338	-0.9329590201377869	0.32513299584388733
1512060938196	0.04842299968004227	-0.14279299974441528	-0.933696985244751	0.32476699352264404
1512060938209	0.04721299931406975	-0.13875800371170044	-0.9344800114631653	0.3244430124759674
1512060938216	0.04502800107002258	-0.13447199761867523	-0.9353669881820679	0.3240000009536743
1512060938230	0.04227999970316887	-0.13082000613212585	-0.9360759854316711	0.3238210082054138
1512060938236	0.03942500054836273	-0.12807799875736237	-0.9365649819374084	0.3238610029220581
1512060938248	0.03644099831581116	-0.12546800076961517	-0.9369879961013794	0.3240090012550354
1512060938256	0.03328999876976013	-0.12313900142908096	-0.9373120069503784	0.32430499792099
1512060938269	0.02456600032746792	-0.12192600220441818	-0.9378259778022766	0.3240559995174408
1512060938276	0.010364999994635582	-0.12192399799823761	-0.9383940100669861	0.32317599654197693
1512060938288	-0.002130999928340316	-0.12214099615812302	-0.9387009739875793	0.3223620057106018
1512060938296	-0.0060789999552071095	-0.12191899865865707	-0.9385449886322021	0.32284900546073914
1512060938309	-0.0040480000898242	-0.1212019994854927	-0.9382299780845642	0.3240639865398407
1512060938316	-3.659999929368496E-4	-0.119207002222538	-0.9380980134010315	0.32520899176597595
1512060938329	0.004472999833524227	-0.11658299714326859	-0.9380239844322205	0.326339989900589
1512060938336	0.00867099966853857	-0.11353900283575058	-0.9380279779434204	0.3273169994354248
1512060938349	0.01143299974501133	-0.11007100343704224	-0.9381240010261536	0.3281390070915222
1512060938356	0.01218399964272976	-0.10617700219154358	-0.938389003276825	0.3286370038986206
1512060938369	0.010599999688565731	-0.10297100245952606	-0.938709020614624	0.3287990093231201
1512060938376	0.007203000131994486	-0.09935799986124039	-0.9392110109329224	0.3285689949989319
1512060938389	0.004172999877482653	-0.09779500216245651	-0.9394310116767883	0.32846200466156006
1512060938396	4.039999912492931E-4	-0.0959710031747818	-0.9396820068359375	0.32830700278282166
1512060938409	-0.0015140000032261014	-0.09743800014257431	-0.9394019842147827	0.32867300510406494
1512060938416	-0.0022960000205785036	-0.10154099762439728	-0.9387639760971069	0.32924899458885193
1512060938429	-0.0033629999961704016	-0.10612799972295761	-0.9380879998207092	0.3297179937362671
1512060938436	-0.005365000106394291	-0.11024200171232224	-0.9374849796295166	0.3300589919090271
1512060938449	-0.007747000083327293	-0.11395499855279922	-0.9368829727172852	0.33045798540115356
