Trial:	Sub01BenchPress_game_rotation_vector_t1.txt
Phone/Tablet Model:	HUAWEI BLN-L24
Sensor Information
Name:	AOSP Game Rotation Vector Sensor
Maximum Range:	1.0 
Resolution:	5.9604645E-8 

Generated by SensorData, Version1.5.2
Author: Vipul Lugade
Email: SensorDataHelp@gmail.com
Website: www.matlabgeeks.com

Time	X*sin(θ/2)	Y*sin(θ/2)	Z*sin(θ/2)	cos(θ/2)
1512060729515	0.1378692239522934	-0.11407651752233505	-0.6978442072868347	0.6935359239578247
1512060729557	0.13641056418418884	-0.1149885281920433	-0.6977192163467407	0.6937995553016663
1512060729575	0.1343565136194229	-0.11581768095493317	-0.6977217793464661	0.6940597295761108
1512060729597	0.1314457803964615	-0.11627417057752609	-0.6979556679725647	0.6943056583404541
1512060729615	0.1281701922416687	-0.11644132435321808	-0.698371410369873	0.6944718360900879
1512060729648	0.12561427056789398	-0.11634266376495361	-0.6987569332122803	0.6945676803588867
1512060729672	0.12319055944681168	-0.11624224483966827	-0.6988940834999084	0.694880485534668
1512060729690	0.12153054773807526	-0.1161305159330368	-0.6987027525901794	0.6953837871551514
1512060729706	0.12054692953824997	-0.11613143235445023	-0.6984205842018127	0.6958380937576294
1512060729737	0.11959914118051529	-0.1164909154176712	-0.6981438994407654	0.6962191462516785
1512060729754	0.11833085864782333	-0.11731661856174469	-0.697967529296875	0.696474015712738
1512060729795	0.11717547476291656	-0.11829391121864319	-0.6978169083595276	0.6966549754142761
1512060729809	0.11639882624149323	-0.11902812123298645	-0.6977270841598511	0.6967499852180481
1512060729824	0.11612839251756668	-0.11928249895572662	-0.6976823210716248	0.6967965364456177
1512060729837	0.11615926772356033	-0.11922820657491684	-0.6976920962333679	0.696790874004364
1512060729851	0.11610763520002365	-0.11920762062072754	-0.6976959705352783	0.696799099445343
1512060729865	0.1166427955031395	-0.11840006709098816	-0.6972805261611938	0.6972630620002747
1512060729878	0.11698592454195023	-0.11778218299150467	-0.6970415711402893	0.6975491046905518
1512060729891	0.11722046881914139	-0.11678479611873627	-0.6968124508857727	0.6979062557220459
1512060729905	0.11729197949171066	-0.11572916805744171	-0.6967282295227051	0.6981541514396667
1512060729918	0.11730025708675385	-0.1146455705165863	-0.6968276500701904	0.6982323527336121
1512060729932	0.11730638891458511	-0.11465654522180557	-0.6968263387680054	0.6982308030128479
1512060729947	0.11723832786083221	-0.1145358681678772	-0.6968470215797424	0.6982413530349731
1512060729965	0.11721858382225037	-0.11435599625110626	-0.6968774795532227	0.6982437968254089
1512060729980	0.11708752810955048	-0.11420666426420212	-0.6969029903411865	0.6982646584510803
1512060729995	0.1162230372428894	-0.11277996003627777	-0.696871817111969	0.6986720561981201
1512060730009	0.11503414809703827	-0.1110667958855629	-0.6970081925392151	0.6990070939064026
1512060730021	0.11340965330600739	-0.1100081279873848	-0.6971421837806702	0.699306309223175
1512060730035	0.11072050780057907	-0.10927736014127731	-0.6974056959152222	0.6995890140533447
1512060730048	0.10746707767248154	-0.10865728557109833	-0.6977414488792419	0.6998580098152161
1512060730062	0.10511643439531326	-0.10843265801668167	-0.6980870962142944	0.6999052166938782
1512060730076	0.1023210659623146	-0.1082155853509903	-0.6984716653823853	0.6999694108963013
1512060730091	0.0990450531244278	-0.10796693712472916	-0.6985763311386108	0.7003745436668396
1512060730107	0.09589988738298416	-0.107467882335186	-0.6983510851860046	0.701113224029541
1512060730122	0.0930241048336029	-0.10684356838464737	-0.6980794072151184	0.7018662691116333
1512060730136	0.0915803387761116	-0.10583718121051788	-0.6977028846740723	0.7025825381278992
1512060730154	0.0906253457069397	-0.1056373193860054	-0.6972442865371704	0.7031914591789246
1512060730170	0.08985573053359985	-0.10533837974071503	-0.6966871619224548	0.7038869261741638
1512060730184	0.08705173432826996	-0.10566512495279312	-0.6956994533538818	0.7051661014556885
1512060730201	0.08549328148365021	-0.10551757365465164	-0.6949317455291748	0.7061350345611572
1512060730221	0.08193441480398178	-0.10641081631183624	-0.694279670715332	0.7070637941360474
1512060730241	0.0773286521434784	-0.10799513757228851	-0.6941198706626892	0.7074991464614868
1512060730261	0.07169175148010254	-0.1112254410982132	-0.6941280364990234	0.7075842618942261
1512060730281	0.06684178858995438	-0.11397968977689743	-0.6941595673561096	0.7075898051261902
1512060730301	0.06349846720695496	-0.11628001928329468	-0.6945793628692627	0.7071113586425781
1512060730321	0.06103787198662758	-0.11802281439304352	-0.6952527761459351	0.7063770890235901
1512060730341	0.0590842142701149	-0.11907815933227539	-0.6961928009986877	0.7054396271705627
1512060730361	0.05781204253435135	-0.12007065117359161	-0.6972030997276306	0.7043781876564026
1512060730381	0.05646372586488724	-0.1209414154291153	-0.6985511183738708	0.7030016779899597
1512060730401	0.054895706474781036	-0.12165842205286026	-0.7003945708274841	0.7011655569076538
1512060730421	0.052655935287475586	-0.1235155463218689	-0.7026907205581665	0.6987109780311584
1512060730441	0.04987367242574692	-0.12588317692279816	-0.7053336501121521	0.6958236694335938
1512060730461	0.048920419067144394	-0.12727612257003784	-0.7079273462295532	0.6929982900619507
1512060730481	0.050521478056907654	-0.12809662520885468	-0.7101961970329285	0.6904059052467346
1512060730505	0.05424590781331062	-0.12881067395210266	-0.712195873260498	0.6879260540008545
