Trial:	Sub01BenchPress_game_rotation_vector_t5.txt
Phone/Tablet Model:	HUAWEI BLN-L24
Sensor Information
Name:	AOSP Game Rotation Vector Sensor
Maximum Range:	1.0 
Resolution:	5.9604645E-8 

Generated by SensorData, Version1.5.2
Author: Vipul Lugade
Email: SensorDataHelp@gmail.com
Website: www.matlabgeeks.com

Time	X*sin(θ/2)	Y*sin(θ/2)	Z*sin(θ/2)	cos(θ/2)
1512060937866	0.039590321481227875	-0.1572645604610443	-0.6893967390060425	0.7059975862503052
1512060937886	0.036399517208337784	-0.15815526247024536	-0.6917789578437805	0.7036362290382385
1512060937906	0.03339235112071037	-0.15808314085006714	-0.693969190120697	0.7016420364379883
1512060937926	0.030246129259467125	-0.15693555772304535	-0.6962134838104248	0.6998166441917419
1512060937946	0.027485845610499382	-0.15569941699504852	-0.6980514526367188	0.6983741521835327
1512060937985	0.02574331685900688	-0.15447567403316498	-0.6997323632240295	0.6970288157463074
1512060938002	0.025481000542640686	-0.1528538465499878	-0.7012031078338623	0.6959171295166016
1512060938016	0.02681862935423851	-0.1500599980354309	-0.7027601003646851	0.6949036717414856
1512060938030	0.03001536801457405	-0.1472521871328354	-0.7039181590080261	0.6942010521888733
1512060938046	0.03871108964085579	-0.1428765207529068	-0.7042749524116516	0.6943231225013733
1512060938066	0.04853462055325508	-0.13745681941509247	-0.7044429183006287	0.6946295499801636
1512060938086	0.05568086728453636	-0.13309182226657867	-0.7046735882759094	0.6947095990180969
1512060938106	0.061246827244758606	-0.12946817278862	-0.7048307657241821	0.6947665214538574
1512060938126	0.06501707434654236	-0.12738831341266632	-0.7051030993461609	0.694532036781311
1512060938146	0.06796538084745407	-0.12607312202453613	-0.7053648233413696	0.694223940372467
1512060938166	0.07110325247049332	-0.12471506744623184	-0.7052488923072815	0.6942726969718933
1512060938186	0.07402627170085907	-0.1237645372748375	-0.7051581144332886	0.6942294239997864
1512060938206	0.07646492123603821	-0.12238486111164093	-0.7052421569824219	0.6941242814064026
1512060938226	0.07810661941766739	-0.1200733333826065	-0.7052052617073059	0.6943827271461487
1512060938246	0.07805018872022629	-0.11687283962965012	-0.705066978931427	0.6950752139091492
1512060938266	0.07660840451717377	-0.11312887817621231	-0.7050102949142456	0.6959120631217957
1512060938285	0.07140664756298065	-0.11116249114274979	-0.7053888440132141	0.6963983774185181
1512060938306	0.06337019801139832	-0.11101721972227097	-0.7060884833335876	0.6964901685714722
1512060938326	0.05678373947739601	-0.1106128916144371	-0.7065985202789307	0.6966053247451782
1512060938346	0.051936469972133636	-0.10964924097061157	-0.7068472504615784	0.696883499622345
1512060938366	0.04890873655676842	-0.10642644762992859	-0.7068918943405151	0.6975566148757935
1512060938386	0.04575543850660324	-0.10295530408620834	-0.7069680690765381	0.698214054107666
1512060938406	0.04251827672123909	-0.09960073977708817	-0.7070829272270203	0.6987887620925903
1512060938426	0.03956570848822594	-0.0969579815864563	-0.7067373394966125	0.699682891368866
1512060938446	0.036573950201272964	-0.09576775878667831	-0.7060723900794983	0.7006801962852478
1512060938466	0.033596597611904144	-0.09668020159006119	-0.7055009007453918	0.70127934217453
1512060938486	0.030926313251256943	-0.09960564225912094	-0.7049078941345215	0.701589047908783
1512060938505	0.02828252501785755	-0.10456785559654236	-0.7041771411895752	0.7017123699188232
1512060938526	0.025316350162029266	-0.11039002239704132	-0.703322172164917	0.7017914056777954
1512060938546	0.021831003949046135	-0.11799478530883789	-0.7021228671073914	0.7018718719482422
1512060938566	0.018296120688319206	-0.1261208951473236	-0.7008119821548462	0.7018700242042542
1512060938586	0.014813651330769062	-0.13722042739391327	-0.6992318630218506	0.7014456987380981
1512060938606	0.011610030196607113	-0.14828573167324066	-0.6976772546768188	0.7008016705513
1512060938626	0.008879579603672028	-0.160537987947464	-0.6959178447723389	0.6998907923698425
1512060938646	0.006606615614145994	-0.173541858792305	-0.6939399838447571	0.6987754106521606
1512060938666	0.004047277849167585	-0.18698400259017944	-0.6920149326324463	0.697234570980072
1512060938686	6.860372959636152E-4	-0.20063135027885437	-0.6901574730873108	0.6952908039093018
1512060938706	-0.0030568994116038084	-0.21410726010799408	-0.688590943813324	0.69281405210495
1512060938726	-0.006177124101668596	-0.22733470797538757	-0.6873964667320251	0.6897587180137634
1512060938746	-0.008499490097165108	-0.24153803288936615	-0.6862145066261292	0.6860734820365906
1512060938766	-0.009911036118865013	-0.2587580680847168	-0.6848200559616089	0.6811516284942627
1512060938786	-0.010784676298499107	-0.2783680558204651	-0.6831912398338318	0.6750144958496094
