Trial:	Sub01ShoulderFly_linear_acceleration_t1.txt
Phone/Tablet Model:	HUAWEI BLN-L24
Sensor Information
Name:	huawei linear Acceleration
Maximum Range:	78.4532m/s²
Resolution:	0.009576807m/s²

Generated by SensorData, Version1.5.2
Author: Vipul Lugade
Email: SensorDataHelp@gmail.com
Website: www.matlabgeeks.com

Time	X	Y	Z
1512060225692	-0.9264000058174133	-0.9030999541282654	-0.03830000013113022
1512060225704	-0.8312999606132507	-0.9366999864578247	-0.043299999088048935
1512060225712	-0.7044999599456787	-0.8509999513626099	-0.12639999389648438
1512060225727	-0.7268999814987183	-0.8351999521255493	-0.0575999990105629
1512060225733	-0.7425999641418457	-0.6577999591827393	0.008200000040233135
1512060225758	-0.5717999935150146	-0.5651000142097473	-0.19619999825954437
1512060225765	-0.51419997215271	-0.586899995803833	-0.2457999885082245
1512060225779	-0.38670000433921814	-0.6527000069618225	-0.4488999843597412
1512060225786	-0.26089999079704285	-0.7603999972343445	-0.5328999757766724
1512060225796	-0.0989999994635582	-0.7211999893188477	-0.651199996471405
1512060225801	-0.16820000112056732	-0.8064999580383301	-0.9631999731063843
1512060225812	-0.09139999747276306	-0.7888000011444092	-1.2279000282287598
1512060225816	-0.094200000166893	-0.7665999531745911	-1.2982999086380005
1512060225837	-0.3407999873161316	-0.6919999718666077	-0.7900999784469604
1512060225843	-0.4852999746799469	-0.6692999601364136	0.3698999881744385
1512060225854	-0.3208000063896179	-0.5608999729156494	-0.041200000792741776
1512060225864	-0.20399999618530273	-0.3983999788761139	-0.026200000196695328
1512060225878	-0.13689999282360077	-0.26919999718666077	-0.09059999883174896
1512060225890	-0.10679999738931656	-0.16979999840259552	-0.35499998927116394
1512060225908	-0.275299996137619	-0.2694000005722046	-0.9702999591827393
1512060225937	-0.3682999908924103	-0.22119998931884766	-1.5418999195098877
1512060225950	-0.42239999771118164	-0.08320000022649765	-2.140899896621704
1512060225955	-0.9546999931335449	0.4108999967575073	-1.7865999937057495
1512060225966	-2.232800006866455	1.0827000141143799	-0.3319000005722046
1512060225971	-3.520599842071533	1.6654999256134033	1.2038999795913696
1512060225980	-3.8583998680114746	1.7323999404907227	2.2772998809814453
1512060225986	-2.597399950027466	1.1195999383926392	2.5592000484466553
1512060225996	-0.47919997572898865	-0.11309999972581863	2.3920998573303223
1512060226001	1.3248999118804932	-1.3504999876022339	1.7409999370574951
1512060226010	2.5999999046325684	-2.136399984359741	0.69159996509552
1512060226015	3.0722999572753906	-2.401399850845337	0.11099999397993088
1512060226024	2.95770001411438	-2.125699996948242	-0.03229999914765358
1512060226029	2.3213999271392822	-1.5591999292373657	-0.4018999934196472
1512060226056	0.4310999810695648	0.09569999575614929	-2.0759999752044678
1512060226062	0.08919999748468399	0.5386999845504761	-3.4235999584198
1512060226072	0.13369999825954437	0.8364999890327454	-4.3668999671936035
1512060226076	-0.04609999805688858	0.9228000044822693	-5.107199668884277
1512060226086	-0.21699999272823334	0.926099956035614	-5.0991997718811035
1512060226091	-0.8787999749183655	1.3341000080108643	-4.960700035095215
1512060226100	-0.24329999089241028	-0.20809999108314514	-3.781799793243408
1512060226105	0.14800000190734863	-0.9060999751091003	-2.158900022506714
1512060226114	-0.03519999980926514	-0.957099974155426	-1.291100025177002
1512060226119	0.6180999875068665	-1.4738999605178833	-0.1679999977350235
1512060226138	1.6934999227523804	-1.7166999578475952	0.9794999957084656
1512060226143	2.5254998207092285	-1.9320999383926392	1.570099949836731
1512060226153	2.8279998302459717	-1.8960999250411987	1.8049999475479126
1512060226158	2.7391998767852783	-1.5782999992370605	1.9225999116897583
1512060226167	2.475800037384033	-1.2556999921798706	1.8870999813079834
1512060226172	2.0399999618530273	-1.0898000001907349	1.549299955368042
1512060226183	1.767699956893921	-1.0378999710083008	1.1103999614715576
1512060226189	1.5774999856948853	-0.8792999982833862	0.7318999767303467
1512060226203	1.1607999801635742	-0.6779999732971191	0.2879999876022339
1512060226210	0.9879999756813049	-0.4966999888420105	0.085999995470047
1512060226223	0.8192999958992004	-0.37779998779296875	-0.5051000118255615
1512060226229	0.717799961566925	-0.44839999079704285	-0.9836999773979187
1512060226243	0.6850999593734741	-0.6449999809265137	-1.2310999631881714
1512060226250	0.5778999924659729	-0.7554000020027161	-1.3640999794006348
1512060226262	0.37219998240470886	-0.6234999895095825	-2.1213998794555664
1512060226270	0.14469999074935913	-0.4763000011444092	-1.9958999156951904
1512060226282	-0.3402999937534332	-0.5557999610900879	-1.8143999576568604
1512060226290	-0.4940999746322632	-0.5989999771118164	-1.649999976158142
1512060226303	-0.4544999897480011	-0.693399965763092	-1.6102999448776245
1512060226310	-0.3147999942302704	-0.7028999924659729	-1.9180999994277954
1512060226324	-0.10089999437332153	-0.5742999911308289	-2.1768999099731445
1512060226331	0.11749999970197678	-0.40639999508857727	-2.449199914932251
1512060226344	0.1753999888896942	-0.24699999392032623	-2.312299966812134
1512060226350	0.21040000021457672	-0.25189998745918274	-2.2816998958587646
1512060226363	0.1770000010728836	-0.36559998989105225	-2.24399995803833
1512060226370	0.39329999685287476	-0.4657999873161316	-2.3594000339508057
1512060226381	0.3190999925136566	-0.7392999529838562	-2.5556998252868652
1512060226390	0.17469999194145203	-0.9039999842643738	-2.9084999561309814
1512060226402	-0.011899999342858791	-0.9501999616622925	-3.141700029373169
1512060226410	-0.018400000408291817	-0.8424999713897705	-3.4057998657226562
1512060226423	0.2198999971151352	-0.5913000106811523	-3.847599983215332
1512060226430	0.777899980545044	-0.3944999873638153	-4.26669979095459
1512060226444	1.3004000186920166	-0.5103999972343445	-4.822199821472168
1512060226450	2.1054999828338623	-0.5841999650001526	-5.807399749755859
1512060226463	2.9238998889923096	-0.7226999998092651	-6.279299736022949
1512060226470	3.3924999237060547	-0.9078999757766724	-6.213599681854248
1512060226483	2.402400016784668	-0.9294999837875366	-5.992599964141846
1512060226490	1.2523000240325928	-0.920699954032898	-5.852599620819092
1512060226503	0.3868999779224396	-0.958299994468689	-6.052199840545654
1512060226510	-0.15709999203681946	-0.9791999459266663	-6.286599636077881
1512060226523	0.08229999989271164	-0.8783999681472778	-6.543999671936035
1512060226530	0.7364999651908875	-0.849399983882904	-6.677399635314941
1512060226544	1.6993999481201172	-0.9939000010490417	-6.722599983215332
1512060226550	2.4938998222351074	-1.2663999795913696	-6.618599891662598
1512060226565	2.657899856567383	-1.3244999647140503	-6.332900047302246
1512060226571	2.28629994392395	-1.3335999250411987	-6.0092997550964355
1512060226584	1.348599910736084	-1.3370000123977661	-5.482999801635742
1512060226590	0.29899999499320984	-1.4114999771118164	-4.859600067138672
1512060226603	-0.7849000096321106	-1.2649999856948853	-4.408699989318848
1512060226610	-1.6025999784469604	-1.357100009918213	-4.190899848937988
1512060226623	-1.7263000011444092	-1.5551999807357788	-3.825199842453003
1512060226630	-1.3561999797821045	-1.8508999347686768	-3.394399881362915
1512060226643	-0.45619997382164	-2.0039000511169434	-3.137899875640869
1512060226650	0.5798999667167664	-2.016900062561035	-3.087899923324585
1512060226664	1.3186999559402466	-2.160799980163574	-2.798099994659424
1512060226670	1.7180999517440796	-2.282899856567383	-2.5530998706817627
1512060226683	1.5414999723434448	-2.3210999965667725	-2.1222000122070312
1512060226690	1.218999981880188	-2.2929999828338623	-1.739799976348877
1512060226703	1.0982999801635742	-2.274099826812744	-1.6812999248504639
1512060226710	1.1798999309539795	-2.3389999866485596	-1.7969999313354492
1512060226724	1.4253000020980835	-2.3325998783111572	-1.6833999156951904
1512060226730	1.7122999429702759	-2.2819998264312744	-1.3539999723434448
1512060226744	2.0804998874664307	-1.9627000093460083	-1.2390999794006348
1512060226751	2.683300018310547	-1.8793998956680298	-1.2696999311447144
1512060226767	3.2858998775482178	-1.9882999658584595	-1.5153999328613281
1512060226775	3.8098998069763184	-1.9408999681472778	-1.6610000133514404
1512060226791	3.9039998054504395	-1.973099946975708	-1.7757999897003174
1512060226799	3.8825998306274414	-1.7091000080108643	-1.817699909210205
1512060226811	3.70770001411438	-1.5787999629974365	-1.9747999906539917
1512060226817	3.573499917984009	-1.3797999620437622	-1.9776999950408936
1512060226828	3.282599925994873	-1.2264000177383423	-1.9472999572753906
1512060226833	3.069399833679199	-1.0799999237060547	-1.8075999021530151
1512060226844	2.7772998809814453	-0.9437999725341797	-1.6729999780654907
1512060226850	2.5999999046325684	-0.9238999485969543	-1.4743999242782593
1512060226864	2.6527998447418213	-0.9869999885559082	-1.3348000049591064
1512060226870	2.8210999965667725	-0.8673999905586243	-1.2803000211715698
1512060226884	2.9896998405456543	-0.8772000074386597	-1.3019999265670776
1512060226891	3.1604998111724854	-0.8167999982833862	-1.5118999481201172
1512060226904	3.410799980163574	-0.6840999722480774	-1.7573999166488647
1512060226913	3.4293999671936035	-0.6762999892234802	-2.0683000087738037
